age,career_span_years,peak_value_eur,value_cagr,value_multiplier_x,post_peak_decline_pct,goals,assists,minutes_played,days_missed,games_missed,sentiment_score,current_value_eur,performance_efficiency,injury_risk_index,is_at_peak,league_name_Bundesliga,league_name_La Liga,league_name_Ligue 1,league_name_Premier League,league_name_Serie A,trajectory_declining,trajectory_falling_sharply,trajectory_growing,trajectory_rising_star,trajectory_stable,sentiment_label_Negative,sentiment_label_Neutral,sentiment_label_Positive
0.932649635,2.220517673,3.351478187,-0.059025909,0.02737316,2.139381683,8.737197688,3.814415408,0.600251694,0.790602044,0.822888498,1.923850198,1.003674526,4.686955125,-0.666810929,-0.545827318,1,0,0,0,0,1,0,0,0,0,0,0,1
-1.498450611,-1.994523446,0.475611792,2.628008833,-0.57102209,-0.748713095,0.355687038,-0.046722856,-0.429003426,-0.987911688,-0.87438255,0.057270567,0.822887535,9.479591217,-0.66690785,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.363937163,0.337486585,0.475611792,-0.058663236,-0.57102209,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.870604392,1.094451866,-0.812496905,0.822887535,-0.484223679,1.649345238,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
-0.039790463,0.303980694,0.315841437,-0.057108952,1.024690905,-0.748713095,0.263582525,0.476139617,0.546169323,0.9875309,0.788943077,-1.457493008,0.642100544,0.492150151,-0.66675973,1.832081259,1,0,0,0,0,0,0,0,1,0,1,0,0
-0.201863813,0.85347731,1.114693213,-0.05826616,0.25752518,1.162413677,-0.42720132,-0.489144948,-0.491997097,2.242952358,2.010978232,1.24953609,0.461313552,-0.484223679,3.294480498,-0.545827318,1,0,0,0,0,1,0,0,0,0,0,0,1
-1.174303911,-1.957666966,-0.003699274,1.877025164,-0.490468883,-0.748713095,-0.358122935,-0.448924758,-0.437300154,-1.061760009,-1.010164234,0.770675347,0.280526561,0.26613769,-0.667123245,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.363937163,-0.165101784,-0.003699274,-0.057048795,-0.145240854,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.07673494,0.076089237,0.80976602,0.280526561,-0.484223679,0.697675065,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.526010512,-0.701196044,0.156071082,-0.056148937,-0.375392873,-0.239079289,-0.42720132,-0.489144948,-0.491997097,-0.39712512,-0.331255815,-0.685452218,0.280526561,-0.484223679,0.129623877,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
-0.363937163,-0.423097147,0.315841437,-0.055585612,0.602753208,0.177801164,-0.42720132,-0.489144948,-0.491997097,0.489054733,0.042143816,-0.880905583,0.280526561,-0.484223679,1.191953372,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
-1.822597311,-1.334457389,-0.003699274,-0.049997725,-0.45594608,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.637132163,-0.704655445,-0.099092125,0.280526561,-0.484223679,-0.158090362,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
-1.660523961,-0.144998249,-0.003699274,-0.057757804,-0.45594608,-0.748713095,0.470817678,0.637020378,0.243338775,1.030609087,1.060506445,-0.685452218,0.280526561,0.992017448,-0.666599268,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
-1.498450611,-1.314353854,-0.163469629,-0.057754729,-0.647731758,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.877139207,-0.806491708,-0.196818807,0.09973957,-0.484223679,-0.4458046,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
-1.336377261,-0.701196044,-0.163469629,-0.057035534,-0.540342826,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.618670083,-0.568873761,2.480892286,0.09973957,-0.484223679,-0.135958497,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
-1.174303911,1.975924667,1.434233924,-0.058958064,0.02737316,2.08281233,0.885287985,4.900360545,2.46378884,0.002886619,0.143980079,0.487267969,0.09973957,1.586195571,-0.667056907,-0.545827318,1,0,0,0,0,1,0,0,0,0,0,0,1
-1.012230562,-1.579050395,-0.163469629,-0.002783595,0.25752518,-0.748713095,0.171478012,-0.006502665,-0.368314402,-0.877139207,-0.738600866,1.591579478,0.09973957,2.290085382,-0.666848656,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.850157212,-0.996047887,-0.163469629,-0.056886582,-0.601701354,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.618670083,-0.500982919,1.708851497,0.09973957,-0.484223679,-0.135958497,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.688083862,-1.257393839,-0.163469629,-0.051284857,-0.432930878,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,1.024764721,0.09973957,-0.484223679,-0.667123245,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.526010512,1.547049259,-0.003699274,-0.058713015,-0.145240854,-0.182509936,3.187900801,0.516359808,0.140858828,1.713706057,1.026561024,0.780448015,0.09973957,1.714509634,-0.666315683,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.363937163,1.342663323,-0.163469629,-0.057924821,3.019349411,-0.748713095,-0.42720132,-0.448924758,4.178753111,-0.070961702,0.042143816,1.210445417,0.09973957,-0.471445528,-0.667084176,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.201863813,-1.002749065,-0.323239984,-0.051410553,0.14244917,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.581745922,-0.806491708,0.291814604,-0.081047422,-0.484223679,-0.091694768,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.039790463,0.233618322,-0.323239984,-0.058829293,-0.609388431,-0.748713095,1.32278442,0.797901139,-0.017086278,3.129132211,2.554104968,-1.291357648,-0.081047422,1.525008416,-0.665498428,-0.545827318,1,0,0,0,0,0,0,1,0,0,1,0,0
0.122282887,-0.33263124,-0.323239984,-0.057633069,-0.501976484,-0.748713095,-0.42720132,-0.489144948,-0.491997097,2.249106385,2.723832072,0.858629361,-0.081047422,-0.484223679,3.301857786,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
0.284356236,0.454757204,-0.003699274,-0.057371107,1.408285276,0.383693222,-0.42720132,-0.489144948,-0.491997097,-0.070961702,0.042143816,-0.685452218,-0.081047422,-0.484223679,0.520620149,-0.545827318,1,0,0,0,0,0,0,0,0,1,0,1,0
0.446429586,-0.691144277,-0.419102197,-0.056609821,-0.478961282,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.058653648,0.110034658,0.115906576,-0.189519616,-0.484223679,0.535374725,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
0.608502936,-0.969243174,-0.419102197,-0.052131093,0.073403564,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.196818807,-0.189519616,-0.484223679,-0.667123245,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
0.770576286,-0.007624095,-0.419102197,-0.057393209,-0.172099595,-0.748713095,-0.42720132,-0.489144948,-0.491997097,2.267568465,1.807305706,-1.437947672,-0.189519616,-0.484223679,3.323989651,-0.545827318,1,0,0,0,0,0,0,1,0,0,1,0,0
0.932649635,1.744734018,-0.419102197,-0.058470464,0.809890026,-0.748713095,0.240556397,0.999002091,1.075162512,2.236798332,2.689886651,0.291814604,-0.189519616,0.273150413,-0.666735614,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
1.094722985,-0.480057162,-0.419102197,-0.056234079,-0.172099595,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.046345595,-0.399146657,-0.196818807,-0.189519616,-0.484223679,0.550129302,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
1.256796335,-0.925685515,-0.48301034,-0.057820844,-0.628560095,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.477127468,-0.331255815,-1.17408563,-0.261834413,-0.484223679,0.03371913,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
1.418869685,-1.36796328,-0.48301034,-0.044039669,-0.202778859,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.685452218,-0.261834413,-0.484223679,-0.667123245,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
1.580943035,1.989327024,-0.163469629,-0.059139688,-0.478961282,0.52537142,0.0793735,0.194598286,1.364626111,0.310587957,0.585270552,-0.177273471,-0.261834413,-0.062820734,-0.666987115,-0.545827318,1,0,0,0,0,0,0,0,0,1,0,0,1
1.743016384,-0.205308853,-0.48301034,-0.057592324,-0.432930878,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.557129815,-0.636764603,0.067043235,-0.261834413,-0.484223679,-0.062185616,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
1.905089734,1.141627975,-0.003699274,-0.058748378,-0.317854869,0.94989638,0.148451884,0.596800188,0.591340394,1.098303382,1.433906076,-0.079546788,-0.261834413,0.220227917,-0.666756054,-0.545827318,1,0,0,0,0,1,0,0,0,0,0,0,1
2.067163084,-0.402993612,-0.48301034,-0.057200053,-0.432930878,-0.748713095,-0.42720132,-0.489144948,-0.491997097,1.455236934,1.739414864,-0.558407531,-0.261834413,-0.484223679,2.350187613,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
2.229236434,-1.337807978,-0.546918482,-0.05200386,-0.534197767,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.763633564,-0.33414921,-0.484223679,-0.667123245,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
2.391309783,-1.207135002,-0.546918482,-0.05395445,-0.534197767,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.255582504,-0.195474131,-0.333636162,-0.33414921,-0.484223679,0.299301504,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
2.553383133,-0.091388823,-0.546918482,-0.059056275,-0.641609714,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.027502726,-0.87438255,0.799993352,-0.33414921,-0.484223679,0.63865676,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
2.715456483,-0.37283831,-0.48301034,-0.05773301,-0.524991686,-0.408787346,-0.42720132,-0.489144948,-0.491997097,0.372128225,0.245816342,0.09636124,-0.33414921,-0.484223679,1.051784897,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
2.877529833,0.005778261,-0.642780695,-0.056232926,1.638437295,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.187507422,0.415543447,-0.558407531,-0.442621404,-0.484223679,0.830466252,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
3.039603182,-0.077986467,-0.642780695,-0.057790285,-0.432930878,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.144810023,-0.433092077,1.269081427,-0.442621404,-0.484223679,0.432092691,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
-1.174303911,-1.438325652,-0.642780695,-0.050111504,-0.548006888,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.692518404,-0.568873761,-0.685452218,-0.442621404,-0.484223679,-0.224485955,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
0.446429586,0.518418398,0.475611792,-0.059005536,-0.548006888,2.223980894,-0.42720132,-0.489144948,-0.491997097,0.944452713,0.449488868,-0.265227485,-0.442621404,-0.484223679,1.737872696,-0.545827318,1,0,0,0,0,1,0,0,0,0,0,1,0
-0.688083862,-0.83186902,-0.642780695,-0.055117424,-0.334287723,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,0.09636124,-0.442621404,-0.484223679,-0.667123245,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
-1.012230562,-1.076462026,-0.642780695,-0.051303116,-0.087702849,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.864831153,-0.806491708,-0.294545489,-0.442621404,-0.484223679,-0.431050024,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
-0.363937163,-0.37283831,-0.48301034,-0.058305368,-0.594037292,0.10084646,-0.42720132,-0.489144948,-0.491997097,-0.569437869,-0.467037498,-1.701809714,-0.442621404,-0.484223679,-0.076940192,-0.545827318,1,0,0,0,0,0,0,1,0,0,1,0,0
0.122282887,1.124875029,-0.642780695,-0.058440097,-0.087702849,-0.748713095,1.368836677,1.441424183,0.402820311,-0.717134511,-0.670710024,0.878174698,-0.442621404,1.231320257,-0.667052322,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
-1.012230562,-0.801713718,-0.48301034,-0.056785872,-0.524991686,0.10084646,-0.42720132,-0.489144948,-0.491997097,-0.489435521,-0.263364973,-1.44772034,-0.442621404,-0.484223679,0.018964554,-0.545827318,1,0,0,0,0,0,0,1,0,0,1,0,0
-0.688083862,-0.647586618,-0.642780695,-0.057902527,-0.605544893,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.710599696,0.788943077,0.682721333,-0.442621404,-0.484223679,1.457535746,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
0.608502936,1.727981072,0.156071082,-0.058900982,-0.087702849,1.799455934,2.4510647,0.516359808,0.125955447,2.686042285,6.220210432,-0.050228784,-0.442621404,1.244424526,-0.666006474,-0.545827318,1,0,0,0,0,1,0,0,0,0,0,0,1
-1.012230562,-1.250692661,-0.642780695,-0.051444956,-0.432930878,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.341358091,0.245816342,-0.011138111,-0.442621404,-0.484223679,1.014898456,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.688083862,-0.570523068,-0.003699274,-0.055684208,0.372601189,1.516099538,-0.42720132,-0.489144948,-0.491997097,-0.987911688,-0.942273392,-0.167500802,-0.442621404,-0.484223679,-0.578595787,-0.545827318,1,0,0,0,0,1,0,0,0,0,0,0,1
-0.526010512,-0.031078219,-0.642780695,-0.058057244,-0.49868531,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.64328619,-0.636764603,-0.060001452,-0.442621404,-0.484223679,-0.16546765,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
-1.174303911,-1.656113945,-0.642780695,-0.054787425,-0.646650043,-0.748713095,-0.219966166,-0.207603617,-0.462958551,-1.061760009,-1.010164234,-0.489998854,-0.442621404,0.849752088,-0.667123245,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
-1.012230562,-1.334457389,-0.674734766,-0.049734994,-0.442136959,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-1.349993658,-0.478778803,-0.484223679,-0.667123245,-0.545827318,1,0,0,0,0,0,0,1,0,0,1,0,0
-0.201863813,-0.366137131,-0.674734766,-0.056866978,-0.294839667,-0.748713095,-0.081809397,-0.408704568,0.289278061,-0.612516056,-0.568873761,-0.392272172,-0.478778803,-0.06446028,-0.667017358,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
0.608502936,2.458409501,-0.003699274,-0.058954412,0.372601189,1.629747877,0.770157344,4.015516359,1.359863175,3.387601335,4.828448172,-0.685452218,-0.478778803,1.10934953,-0.666680755,-0.545827318,1,0,0,0,0,1,0,0,0,0,0,1,0
-0.850157212,-1.076462026,-0.48301034,-0.053427835,-0.317854869,0.270554517,-0.42720132,-0.489144948,-0.491997097,0.212123529,0.483434289,-0.685452218,-0.478778803,-0.484223679,0.859975405,-0.545827318,1,0,0,0,0,0,0,0,0,1,0,1,0
-1.174303911,-1.920810486,-0.738642908,1.130312653,-0.409915676,-0.748713095,-0.219966166,-0.368484378,-0.466185056,-1.061760009,-1.010164234,-0.079546788,-0.551093599,1.46852398,-0.667123245,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.363937163,-0.359435953,-0.738642908,-0.056580799,-0.156748455,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.926371421,-0.908327971,-1.17408563,-0.551093599,-0.484223679,-0.504822905,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
-0.526010512,-0.426447736,-0.738642908,-0.0581716,-0.599791092,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.944833501,-0.87438255,0.291814604,-0.551093599,-0.484223679,-0.52695477,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
0.122282887,0.43130308,-0.546918482,-0.058948646,-0.598640332,0.343432151,2.19777729,1.763185705,0.069261144,-0.938679474,-0.942273392,-0.187046139,-0.551093599,2.440751848,-0.667082866,-0.545827318,1,0,0,0,0,0,0,0,0,1,0,0,1
-0.526010512,-0.402993612,-0.80255105,-0.054962899,1.178133257,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.550975789,-0.602819182,-1.00795027,-0.623408396,-0.484223679,-0.054808327,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
0.446429586,1.838550513,0.156071082,-0.059196386,-0.432930878,2.30908974,2.4510647,5.302562447,0.879574847,0.03981078,0.008198395,1.982486207,-0.623408396,2.53092134,-0.666975336,-0.545827318,1,0,0,0,0,0,1,0,0,0,0,0,1
0.284356236,0.850126721,-0.80255105,-0.058607691,-0.432930878,-0.748713095,-0.035757141,-0.006502665,0.464892123,-0.021729488,-0.093637868,-1.662719041,-0.623408396,-0.053796608,-0.666923091,-0.545827318,1,0,0,0,0,0,0,1,0,0,1,0,0
-0.688083862,-0.761506648,-0.80255105,-0.056571958,-0.509640546,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.920217394,-0.87438255,0.360223282,-0.623408396,-0.484223679,-0.497445617,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.526010512,-0.134946482,-0.642780695,-0.058662852,-0.605544893,0.270554517,-0.42720132,-0.489144948,-0.491997097,-0.723288538,-0.670710024,-0.050228784,-0.623408396,-0.484223679,-0.261372396,-0.545827318,1,0,0,0,0,0,0,0,0,1,0,0,1
0.284356236,0.675896087,-0.642780695,-0.059076648,-0.605544893,0.270554517,0.0793735,0.797901139,0.586423815,-0.969449608,-0.942273392,-0.333636162,-0.623408396,0.365836054,-0.667107482,-0.545827318,1,0,0,0,0,0,0,0,0,1,0,1,0
0.446429586,1.392922159,-0.546918482,-0.058206195,1.914619718,0.707310688,3.141848545,2.286048179,0.057276982,0.236739636,0.211870921,-0.030683447,-0.623408396,2.338031022,-0.666687952,-0.545827318,1,0,0,0,0,0,0,0,0,1,0,0,1
0.608502936,1.989327024,1.434233924,-0.059225599,-0.248809263,3.215218647,2.681325982,2.929571223,0.272684607,0.882912445,0.653161393,1.464534791,-0.623408396,1.892921137,-0.66665494,-0.545827318,1,0,0,0,0,0,1,0,0,0,0,0,1
-1.336377261,-2.05818464,-0.80255105,22.08399874,-0.617052494,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.685452218,-0.623408396,-0.484223679,-0.667123245,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
-0.039790463,0.334135996,-0.674734766,-0.058507173,-0.505267658,0.10084646,1.737254727,1.240323232,0.16329072,-0.064807675,0.042143816,-1.076358947,-0.623408396,1.963383643,-0.666843095,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
0.122282887,0.81662083,-0.610826624,-0.058414727,-0.184366697,0.427521729,0.516869935,2.607809701,1.379375848,-0.366354986,-0.229419552,0.340677945,-0.623408396,1.286629152,-0.667054808,-0.545827318,1,0,0,0,0,0,0,0,0,1,0,0,1
-0.526010512,-0.402993612,-0.674734766,-0.058013039,-0.552609928,0.52537142,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,0.907492702,-0.695723192,-0.484223679,-0.667123245,-0.545827318,1,0,0,0,0,0,0,0,0,1,0,0,1
0.446429586,1.342663323,-0.674734766,-0.058657278,-0.110718051,0.52537142,0.102399628,0.154378096,2.087824177,0.101351047,-0.093637868,0.878174698,-0.695723192,0.014124175,-0.667040211,-0.545827318,1,0,0,0,0,0,0,0,0,1,0,0,1
-0.850157212,-0.848621966,-0.866459192,-0.053233141,0.165464372,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.926371421,-0.942273392,-1.662719041,-0.695723192,-0.484223679,-0.504822905,-0.545827318,1,0,0,0,0,0,0,1,0,0,1,0,0
-0.201863813,-0.165101784,-0.48301034,-0.058501984,-0.564439742,1.289822128,-0.42720132,-0.489144948,-0.491997097,0.015194673,-0.16152871,-0.685452218,-0.695723192,-0.484223679,0.623902183,-0.545827318,1,0,0,0,0,1,0,0,0,0,0,1,0
0.284356236,1.295755075,-0.80255105,-0.058636329,-0.202778859,-0.239079289,0.033321243,1.320763613,1.062563778,0.162891315,-0.16152871,-1.095904284,-0.695723192,0.357504798,-0.666978163,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
-0.363937163,0.139801827,-0.80255105,-0.057550617,-0.049336508,-0.239079289,-0.035757141,0.596800188,0.176504027,-0.778674779,-0.840437129,-0.685452218,-0.695723192,0.367189221,-0.667045268,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
-0.039790463,0.498314863,-0.48301034,-0.057784711,0.717829218,1.289822128,-0.266018423,-0.207603617,0.64619098,1.910634913,1.56968776,-0.011138111,-0.695723192,-0.249327946,-0.666642312,-0.545827318,1,0,0,0,0,1,0,0,0,0,0,0,1
-0.688083862,-0.577224246,-0.866459192,-0.056848912,-0.45594608,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.464819414,-0.433092077,0.027952562,-0.695723192,-0.484223679,0.048473707,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.039790463,1.000903232,-0.898413263,-0.058504483,-0.271824465,-0.748713095,0.424765422,1.682745325,0.770334604,-0.526359682,-0.433092077,-0.196818807,-0.73188059,0.80278357,-0.667045136,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
-0.850157212,-1.170278522,-0.898413263,-0.044579162,0.901950834,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.957141554,-0.87438255,-0.685452218,-0.73188059,-0.484223679,-0.541709346,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
0.446429586,1.614061042,-0.738642908,-0.058782974,-0.156748455,0.409684546,0.70107896,1.562084754,1.216206877,0.895220499,0.653161393,1.85544152,-0.73188059,0.702639646,-0.666912257,-0.545827318,1,0,0,0,0,0,0,0,0,1,0,0,1
-0.526010512,-0.389591255,-0.898413263,-0.056041115,0.119433968,-0.748713095,-0.42720132,-0.489144948,-0.491997097,0.273663797,0.279761763,-0.40204484,-0.73188059,-0.484223679,0.933748286,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
-0.363937163,-0.402993612,-0.962321405,-0.057200053,-0.432930878,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.163272103,-0.467037498,-0.147955466,-0.804195387,-0.484223679,0.409960827,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
0.446429586,1.650917522,-0.866459192,-0.05844298,0.994011641,0.10084646,-0.081809397,-0.086943046,1.243555349,1.246000024,1.433906076,-0.939541592,-0.804195387,-0.190348469,-0.666878358,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
-0.688083862,-1.170278522,-0.866459192,-0.055761086,-0.580228171,0.10084646,-0.42720132,-0.489144948,-0.491997097,-0.495589548,-0.127583289,-0.685452218,-0.804195387,-0.484223679,0.011587266,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
-0.526010512,-0.975944352,-0.866459192,-0.052222194,0.165464372,0.10084646,-0.42720132,-0.489144948,-0.491997097,-0.957141554,-0.908327971,1.269081427,-0.804195387,-0.484223679,-0.541709346,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.363937163,-0.526965409,-0.962321405,-0.057533896,-0.548006888,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.649440217,-0.53492834,-0.196818807,-0.804195387,-0.484223679,-0.172844938,1.832081259,1,0,0,0,0,0,0,0,1,0,0,1,0
0.770576286,2.344489471,0.795152503,-0.059372052,-0.394564537,3.255479717,1.806333112,2.607809701,1.122330944,0.649059429,0.551325131,0.487267969,-0.804195387,1.248911872,-0.666928071,-0.545827318,1,0,0,0,0,0,1,0,0,0,0,0,1
-1.336377261,-1.418222117,-0.962321405,-0.053004429,-0.594037292,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.73431556,-0.804195387,-0.484223679,-0.667123245,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
-1.012230562,-0.701196044,-0.866459192,-0.057627495,-0.580228171,0.10084646,-0.42720132,-0.489144948,-0.491997097,-0.274044585,0.008198395,0.614312656,-0.804195387,-0.484223679,0.27716964,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,0,1
0.284356236,0.937242038,-0.578872553,-0.058653434,-0.248809263,1.516099538,0.816209601,2.165387608,0.416801833,0.649059429,0.653161393,1.396126114,-0.804195387,1.24737948,-0.666776577,-0.545827318,1,0,0,0,0,1,0,0,0,0,0,0,1
-1.174303911,-1.669516301,-0.962321405,-0.018509979,-0.432930878,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,0.555676646,-0.804195387,-0.484223679,-0.667123245,1.832081259,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.363937163,-0.000922917,-0.866459192,-0.057638258,-0.248809263,0.10084646,-0.42720132,-0.489144948,-0.491997097,0.538286947,0.585270552,-0.685452218,-0.804195387,-0.484223679,1.250971677,-0.545827318,1,0,0,0,0,0,0,1,0,0,0,1,0
0.284356236,1.144978564,2.073315345,-0.058008811,1.868589315,0.409684546,3.740527877,1.803405896,0.308944378,0.427514465,0.347652605,0.291814604,1.726822492,2.736766405,-0.666780839,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.039790463,0.910437325,1.114693213,-0.05770668,1.791879647,-0.748713095,0.033321243,0.516359808,1.335126636,-0.015575461,0.042143816,2.050894885,1.5460355,0.170725361,-0.667017793,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
-1.012230562,-1.324405621,0.954922858,-0.051103425,-0.490468883,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-0.4155872,-0.602819182,0.047497898,1.365248509,-0.484223679,0.107492012,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.039790463,0.612234893,1.434233924,-0.058324972,-0.248809263,0.383693222,1.737254727,2.245827988,0.307100661,0.913682579,1.332069813,-0.685452218,1.184461518,2.123706895,-0.666668014,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.850157212,-1.210485591,0.635382147,-0.055286172,-0.588283491,-0.748713095,-0.42720132,-0.489144948,-0.491997097,-1.061760009,-1.010164234,-0.099092125,1.003674526,-0.484223679,-0.667123245,1.832081259,0,0,0,0,1,0,0,0,1,0,0,0,1
0.122282887,1.158380921,0.475611792,-0.0586986,-0.386900474,-0.748713095,1.714228599,2.849130842,0.728082752,1.836786592,1.56968776,1.239763422,0.822887535,1.888176337,-0.666685735,-0.545827318,0,0,0,0,1,0,0,1,0,0,0,0,1
0.446429586,2.130051767,1.114693213,-0.058472578,3.019349411,0.52537142,0.401739294,2.245827988,1.64717577,0.193661449,0.653161393,1.5231708,0.822887535,0.602987221,-0.667015161,-0.545827318,0,0,0,0,1,0,0,0,0,1,0,0,1
0.284356236,1.285703307,0.954922858,-0.058598082,-0.087702849,0.270554517,1.898437624,1.883846276,0.418030978,0.24904769,0.110034658,-1.711582382,0.822887535,1.593700112,-0.666857991,-0.545827318,0,0,0,0,1,0,0,0,0,1,1,0,0
