player_name,total_goals,total_assists,current_market_value,transfer_fee,total_goal_contributions,goals_per_season,assists_per_season,total_injuries,total_days_missed,injury_risk_category,contract_days_remaining,contract_status,value_change,value_change_pct,avg_sentiment_3m,sentiment_trend,sentiment_volatility,engagement_rate,popularity_score,num_seasons,num_competitions,num_clubs,transfer_year,career_stage,competition_score,clubs_per_season
Thomas Goddeeris (234188),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.599996643,0.10947413,0.133988384,17.22298518,11.679455378229925,2,2,2,2024.0,Early,2,0.6666666666666666
Victor Bouzou (870126),29,7,0,0,36,4.142857142857143,1.0,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.68595625,11.034238519396672,6,3,4,2024.0,Prime,3,0.5714285714285714
Mario Jurcevic (325124),6,25,500000,0,31,0.4285714285714285,1.7857142857142858,2,79,Low_Risk,1093.0,Long_Term,-150000,-29.99994000012,1.0,0.0,0.0,13.21792382,9.771962103185688,13,16,6,2024.0,Veteran,25,0.4285714285714285
Vinícius Lopes (688881),27,8,2500000,0,35,3.0,0.8888888888888888,0,0,No_Risk,1459.0,Long_Term,-2050000,-81.99996720001312,1.0,0.0,0.0,14.19795918,10.237144668493755,8,15,4,2024.0,Late_Prime,15,0.4444444444444444
Marco Loschiavo (525026),0,0,0,0,0,0.0,0.0,0,0,No_Risk,362.0,Short_Term,0,0.0,0.514338839,-0.070668081,0.158617238,12.93496071,9.574200730368466,3,5,2,2024.0,Early,5,0.5
Matteo Kidd (497220),11,7,0,0,18,1.5714285714285714,1.0,0,0,No_Risk,546.0,Medium_Term,0,0.0,1.0,0.0,0.0,15.6599173,11.016120572235444,6,4,4,2024.0,Prime,4,0.5714285714285714
Mathieu Bouteloup (1004663),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.391451552,-0.056146323,0.163686583,13.91232048,10.001815181038848,5,6,4,2024.0,Prime,6,0.6666666666666666
Alexis Mané (272633),5,2,0,0,7,0.5,0.2,0,0,No_Risk,712.0,Unknown,100000,10000000.0,0.912021116,-0.144314215,0.121301583,13.67683508,10.04753203165096,9,7,8,2024.0,Late_Prime,11,0.8
Lucas Rodríguez (380996),36,24,2000000,0,60,2.117647058823529,1.411764705882353,0,0,No_Risk,712.0,Unknown,1000000,49.9999750000125,1.0,0.0,0.0,14.91911765,10.686895983492374,16,17,4,2024.0,Veteran,17,0.2352941176470588
Gaizka Ayesa (561702),0,1,300000,0,1,0.0,0.1,0,0,No_Risk,727.0,Medium_Term,0,0.0,0.707876418,0.130057902,0.087663063,12.94024951,9.586021216620912,9,11,4,2024.0,Late_Prime,26,0.4
Luca Paganini (167444),47,32,400000,0,79,2.764705882352941,1.8823529411764703,11,560,High_Risk,1457.0,Long_Term,-125000,-31.249921875195312,1.0,0.0,0.0,15.97589846,11.174039972735002,16,16,8,2024.0,Veteran,22,0.4705882352941176
Matthias Pieklak (961054),0,0,400000,0,0,0.0,0.0,0,0,No_Risk,1822.0,Long_Term,-200000,-49.9998750003125,0.516142006,-0.118594476,0.094204406,14.68417173,10.40030778981748,4,5,4,2024.0,Prime,5,0.8
Mohamed Cherif Haidara (1179260),3,0,250000,135000,3,1.0,0.0,1,28,Low_Risk,1822.0,Long_Term,-250000,-99.9996000016,0.368519294,-0.091558589,0.187670193,13.68312597,9.87306784217433,2,4,2,2024.0,Early,4,0.6666666666666666
Petar Markovic (915897),6,0,100000,0,6,1.2,0.0,0,0,No_Risk,1091.0,Long_Term,-100000,-99.9990000099999,0.975360481,0.0,0.122647762,13.27300175,9.768596674337232,4,8,6,2024.0,Prime,8,1.2
Aubin Picoreau (972127),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.995973842,-0.012078473,0.060417568,16.86387853,11.65214664860454,5,3,2,2024.0,Prime,3,0.3333333333333333
Borja de la Fuente (1230890),0,0,0,0,0,0.0,0.0,0,0,No_Risk,361.0,Short_Term,0,0.0,0.446055282,0.198343453,0.154802994,13.57427536,9.853836701498324,2,3,1,2024.0,Early,3,0.3333333333333333
Sándor Molnár (252025),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.693257064,-0.103987907,0.12560079,17.23658737,11.734435826750316,3,3,3,2024.0,Early,3,0.75
Francis Gyimah (934506),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.804941654,0.1024496,0.133621549,15.82799767,11.090023088800768,5,5,5,2024.0,Prime,13,0.8333333333333334
Danil Lipovoy (462988),24,15,350000,0,39,2.1818181818181817,1.3636363636363635,0,0,No_Risk,725.0,Medium_Term,-50000,-14.285673469504372,1.0,0.0,0.0,15.30133411,10.828431449768235,10,7,11,2024.0,Late_Prime,7,1.0
Lilian Perrier (461599),1,1,0,0,2,0.125,0.125,0,0,No_Risk,712.0,Unknown,0,0.0,0.826545655,0.111826778,0.114348795,18.21508962,12.306634247308288,7,7,6,2024.0,Prime,7,0.75
Divock Origi (148368),68,28,1000000,0,96,4.857142857142857,2.0,15,272,High_Risk,722.0,Medium_Term,4000000,399.9996000004,1.0,0.0,0.0,15.1581344,10.781612553775972,13,20,7,2024.0,Veteran,55,0.5
Vykintas Slivka (190513),24,19,500000,0,43,1.6,1.2666666666666666,4,144,Medium_Risk,572.0,Medium_Term,100000,19.99996000008,1.0,0.0,0.0,15.70160157,11.04438071683822,14,23,13,2024.0,Veteran,31,0.8666666666666667
Bradley Danger (324798),19,8,500000,0,27,1.5833333333333333,0.6666666666666666,3,191,Medium_Risk,1086.0,Long_Term,500000,99.9998000004,1.0,0.0,0.0,17.83853441,12.117037105491365,11,9,7,2024.0,Late_Prime,10,0.5833333333333334
Aarón Escandell (284430),0,0,1000000,0,0,0.0,0.0,1,15,Low_Risk,720.0,Medium_Term,0,0.0,0.654387053,0.056844865,0.102736551,14.45973986,10.374882298884383,12,8,6,2024.0,Late_Prime,26,0.4615384615384615
Errico Altobello (82841),15,1,50000,0,16,0.7894736842105263,0.0526315789473684,1,54,Low_Risk,720.0,Medium_Term,25000,49.9990000199996,1.0,0.0,0.0,12.99624472,9.637929989834166,18,22,17,2024.0,Veteran,23,0.8947368421052632
Filippo Gilli (463795),1,14,100000,0,15,0.0909090909090909,1.2727272727272727,8,285,High_Risk,720.0,Medium_Term,-50000,-49.99950000499995,1.0,0.0,0.0,15.55490739,10.952387277242057,10,18,10,2024.0,Late_Prime,21,0.9090909090909092
Francesco Bertolo (424278),15,9,50000,0,24,1.25,0.75,3,109,Medium_Risk,720.0,Medium_Term,50000,99.9980000399992,1.0,0.0,0.0,15.26308197,10.85946772757638,11,13,12,2024.0,Late_Prime,13,1.0
Javi Vázquez (461866),9,19,1000000,0,28,0.8181818181818182,1.7272727272727273,1,19,Low_Risk,1084.0,Long_Term,-800000,-79.99992000008001,1.0,0.0,0.0,12.62760859,9.459666019289,10,11,7,2024.0,Late_Prime,19,0.6363636363636364
Michael Santos (178107),123,46,800000,1840000,169,6.473684210526316,2.421052631578948,11,419,High_Risk,1268.0,Long_Term,700000,87.49989062513673,1.0,0.0,0.0,13.76464179,10.091367401009412,18,24,9,2024.0,Veteran,40,0.4736842105263157
Unknown,96,35,0,0,131,5.333333333333333,1.9444444444444444,6,330,High_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,15.43251575,10.933330452071145,17,12,9,2024.0,Veteran,25,0.5
Adam Herdonsson (1058533),3,4,600000,500000,7,0.4285714285714285,0.5714285714285714,0,0,No_Risk,1449.0,Long_Term,-150000,-24.999958333402777,0.44099653,0.533417215,0.143206848,16.03408445,11.061659135997209,6,7,3,2024.0,Prime,7,0.4285714285714285
Alpha Touré (1178489),2,1,400000,0,3,0.5,0.25,0,0,No_Risk,1449.0,Long_Term,-400000,-99.999750000625,0.921590289,-0.113930419,0.069036219,17.36341238,11.82949291865339,3,6,3,2024.0,Early,15,0.75
Daoud Doucouré (824010),2,3,0,0,5,0.25,0.375,0,0,No_Risk,712.0,Unknown,0,0.0,0.85448869,-0.23730403,0.104285024,13.30885727,9.805509132715027,7,5,4,2024.0,Prime,5,0.5
Hircane Graça (682107),4,3,0,0,7,0.5,0.375,0,0,No_Risk,717.0,Medium_Term,0,0.0,1.0,0.0,0.0,13.29664752,9.867132913783363,7,4,5,2024.0,Prime,4,0.625
Mady Abonckelet (548049),21,11,125000,0,32,1.9090909090909087,1.0,0,0,No_Risk,716.0,Medium_Term,-50000,-39.99968000255998,1.0,0.0,0.0,12.87170129,9.62985115726395,10,13,10,2024.0,Late_Prime,13,0.9090909090909092
Jiaqiang Huang (217904),14,9,0,0,23,1.0,0.6428571428571429,0,0,No_Risk,712.0,Unknown,25000,2500000.0,1.0,0.0,0.0,14.75307073,10.56765483490307,13,7,6,2024.0,Veteran,11,0.4285714285714285
Lucas Royes (766893),0,0,100000,0,0,0.0,0.0,0,0,No_Risk,715.0,Medium_Term,-100000,-99.9990000099999,0.579017949,0.293877751,0.134112863,15.73924005,10.939292831960822,7,7,6,2024.0,Prime,7,0.75
Juan Aspra (719723),1,1,300000,0,2,0.1428571428571428,0.1428571428571428,0,0,No_Risk,714.0,Medium_Term,-100000,-33.33322222259259,0.519579245,0.154463494,0.071041565,13.76043831,9.92596835559234,6,9,4,2024.0,Prime,13,0.5714285714285714
Luca Ghiringhelli (130352),13,15,150000,0,28,0.7647058823529411,0.8823529411764706,6,107,High_Risk,714.0,Medium_Term,0,0.0,1.0,0.0,0.0,17.27659874,11.831668878884996,16,18,11,2024.0,Veteran,20,0.6470588235294118
Yevgen Konoplyanka (58949),76,64,0,0,140,4.222222222222222,3.555555555555556,14,381,High_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,14.09253819,10.217623145495429,17,18,6,2024.0,Veteran,40,0.3333333333333333
Sergio Postigo (158791),16,10,200000,0,26,0.8,0.5,12,281,High_Risk,713.0,Medium_Term,200000,99.9995000025,1.0,0.0,0.0,13.69223975,10.093311874676637,19,11,8,2024.0,Veteran,25,0.4
Paolo Yrízar (426654),37,11,350000,0,48,2.642857142857143,0.7857142857142857,0,0,No_Risk,712.0,Unknown,50000,14.285673469504372,1.0,0.0,0.0,16.11478651,11.282891693216897,13,20,11,2024.0,Veteran,20,0.7857142857142857
Julián Quiñones (416090),151,39,12000000,13800000,190,10.066666666666666,2.6,2,332,Low_Risk,1443.0,Long_Term,-2000000,-16.66666527777789,1.0,0.0,0.0,14.93247282,11.49406653546631,14,19,8,2024.0,Veteran,19,0.5333333333333333
Carlos Daniel (182713),41,22,300000,0,63,2.9285714285714284,1.5714285714285714,0,0,No_Risk,1077.0,Long_Term,200000,66.66644444518518,1.0,0.0,0.0,13.48347053,9.971491835758956,13,7,7,2024.0,Veteran,7,0.5
Antonino Viola (738119),0,0,225000,0,0,0.0,0.0,0,0,No_Risk,712.0,Medium_Term,-75000,-33.33318518584362,0.564695047,-0.072961593,0.066705029,15.44920688,10.826713942734171,7,9,4,2024.0,Prime,9,0.5
Igor Lewczuk (63265),15,15,0,0,30,0.8823529411764706,0.8823529411764706,1,12,Low_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,16.12870733,11.26003297011128,16,16,9,2024.0,Veteran,30,0.5294117647058824
Manuel De Luca (375816),81,18,2000000,1500000,99,6.75,1.5,3,257,Medium_Risk,1442.0,Long_Term,-500000,-24.99998750000625,1.0,0.0,0.0,18.07522936,12.228875074396672,11,14,10,2024.0,Late_Prime,20,0.8333333333333334
Álex Salto (340846),13,2,100000,0,15,1.3,0.2,2,398,Low_Risk,710.0,Medium_Term,0,0.0,0.925785942,-0.03227456,0.054897161,13.62789087,10.01469669353064,9,11,5,2024.0,Late_Prime,11,0.5
Hubert Idasiak (555557),0,0,150000,0,0,0.0,0.0,0,0,No_Risk,710.0,Medium_Term,0,0.0,0.741993251,0.322495033,0.15577818,13.90535901,10.11597780518512,8,12,5,2024.0,Late_Prime,23,0.5555555555555556
Novatus Miroshi (833315),5,3,1000000,0,8,0.8333333333333334,0.5,3,96,Medium_Risk,1438.0,Long_Term,-300000,-29.99997000003,0.679219587,0.147331987,0.139304838,15.17580728,10.683829195649787,5,12,5,2024.0,Prime,19,0.8333333333333334
Donald Love (179451),7,21,200000,0,28,0.5,1.5,1,23,Low_Risk,707.0,Medium_Term,-25000,-12.499937500312498,1.0,0.0,0.0,12.77989822,9.580433927818708,13,11,9,2024.0,Veteran,24,0.6428571428571429
Johan Mojica (262939),14,34,2000000,1500000,48,0.9333333333333332,2.2666666666666666,8,395,High_Risk,1072.0,Long_Term,200000,9.9999950000025,1.0,0.0,0.0,14.26802191,10.314662193786498,14,13,9,2024.0,Veteran,29,0.6
Niccolò Pierozzi (534084),36,15,1500000,1000000,51,3.6,1.5,5,179,Medium_Risk,1436.0,Long_Term,300000,19.99998666667556,1.0,0.0,0.0,15.35115132,10.881484793854948,9,14,7,2024.0,Late_Prime,20,0.7
David Atanga (254284),41,34,500000,0,75,3.1538461538461537,2.6153846153846154,9,263,High_Risk,704.0,Medium_Term,-150000,-29.99994000012,1.0,0.0,0.0,13.49495486,9.969278017289158,12,13,10,2024.0,Late_Prime,35,0.7692307692307693
Dmitriy Latykhov (720969),14,3,0,0,17,1.5555555555555556,0.3333333333333333,1,36,Low_Risk,523.0,Medium_Term,125000,12500000.0,1.0,0.0,0.07031611,14.57913912,10.503285518637831,8,4,3,2024.0,Late_Prime,4,0.3333333333333333
Slobodan Medojevic (48164),13,22,150000,0,35,0.65,1.1,15,595,High_Risk,703.0,Medium_Term,50000,33.33311111259258,1.0,0.0,0.0,18.1306083,12.3337103315987,19,17,5,2024.0,Veteran,30,0.25
Louis Lebesgue (805692),9,0,0,0,9,1.125,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.960298523,0.119104431,0.034382488,16.36257068,11.384106137909084,7,6,3,2024.0,Prime,6,0.375
Uygar Barut (599309),3,3,0,0,6,0.6,0.6,1,45,Low_Risk,712.0,Unknown,0,0.0,0.509804229,-0.488775248,0.123020541,14.26903164,10.172858884424198,4,5,4,2024.0,Prime,5,0.8
Mamadou Magassouba (603575),10,2,100000,0,12,0.8333333333333334,0.1666666666666666,0,0,No_Risk,700.0,Medium_Term,-100000,-99.9990000099999,1.0,0.0,0.0,16.26421548,11.318554278693952,11,5,6,2024.0,Late_Prime,5,0.5
Unknown,14,5,18000000,19500000,19,1.5555555555555556,0.5555555555555556,0,0,No_Risk,1431.0,Long_Term,-6000000,-33.33333148148158,1.0,0.0,0.0,14.37042123,11.184112225217268,8,17,8,2024.0,Late_Prime,33,0.8888888888888888
Guido Milán (68868),12,0,0,0,12,0.75,0.0,0,0,No_Risk,712.0,Unknown,10000,1000000.0,1.0,0.0,0.000661152,17.22965116,11.839006494450594,15,15,8,2024.0,Veteran,20,0.5
Zakaria Ariss (982403),2,5,2000000,0,7,0.3333333333333333,0.8333333333333334,0,0,No_Risk,1431.0,Long_Term,-1700000,-84.99995750002125,0.922094005,0.233717985,0.067286418,15.30840324,10.841785007244004,5,6,4,2024.0,Prime,7,0.6666666666666666
Makhtar Gueye (606849),57,12,3000000,1800000,69,5.7,1.2,0,0,No_Risk,1065.0,Long_Term,-1000000,-33.333322222225924,1.0,0.0,0.0,14.43570482,10.38781155469382,9,15,8,2024.0,Late_Prime,26,0.8
Dmytro Nemchaninov (120262),10,17,0,0,27,0.5263157894736842,0.8947368421052632,1,6,Low_Risk,700.0,Medium_Term,0,0.0,1.0,0.0,0.0,18.61592572,12.50084103728092,18,12,14,2024.0,Veteran,15,0.7368421052631579
Ilya Badenko (1237939),1,0,0,0,1,0.25,0.0,0,0,No_Risk,669.0,Medium_Term,0,0.0,0.635553449,-0.216545679,0.175951705,15.25208889,10.702144764146787,3,3,3,2024.0,Early,3,0.75
Maxwell Miller (999303),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.322533555,0.075602046,0.127695961,10.64916748,8.35229221954763,2,2,2,2024.0,Early,2,0.6666666666666666
Daniel Samways (1008455),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.468859754,0.13249744,0.075435263,10.75977561,8.493238478021855,2,2,2,2024.0,Early,2,0.6666666666666666
Marqes Muir (667926),1,1,0,0,2,0.125,0.125,0,0,No_Risk,712.0,Unknown,0,0.0,0.829618583,0.071332041,0.084771313,12.11075318,9.205080940057329,7,7,6,2024.0,Prime,15,0.75
Jan Chorushij (618103),4,1,0,0,5,0.6666666666666666,0.1666666666666666,0,0,No_Risk,712.0,Unknown,0,0.0,0.763609162,0.215925127,0.129517796,14.25890279,10.256846339027511,5,7,5,2024.0,Prime,7,0.8333333333333334
Niall Dunn (888028),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.600679787,0.044594306,0.083152132,13.92857143,10.04926538841151,2,1,1,2024.0,Early,1,0.3333333333333333
Nolan Miller (999129),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.746626465,0.413628167,0.146828287,15.83027676,11.023275068837348,2,2,2,2024.0,Early,2,0.6666666666666666
Nacerdine Rouabah (805633),1,1,0,0,2,0.1428571428571428,0.1428571428571428,0,0,No_Risk,712.0,Unknown,0,0.0,0.763829963,-0.045342744,0.120790894,17.83021204,12.060350174409653,6,7,5,2024.0,Prime,7,0.7142857142857143
Giuseppe La Spada (800290),0,0,0,0,0,0.0,0.0,0,0,No_Risk,698.0,Medium_Term,0,0.0,0.792418753,0.16347023,0.107324303,10.93022222,8.632194776739915,2,2,3,2024.0,Early,2,1.0
Yakine Saïd (707238),11,0,0,0,11,2.2,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,13.98786442,10.191075849189009,4,4,3,2024.0,Prime,4,0.6
John Nicolson (1123306),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.347854985,0.006458707,0.162974015,16.16742424,11.128234557723422,2,1,2,2024.0,Early,1,0.6666666666666666
Djibril Sidibé (161869),22,43,1000000,0,65,1.2222222222222223,2.388888888888889,15,273,High_Risk,697.0,Medium_Term,500000,49.99995000005,1.0,0.0,0.0,17.24458005,11.74912429619345,17,16,7,2024.0,Veteran,36,0.3888888888888889
Ljuban Crepulja (238474),11,17,550000,0,28,0.6875,1.0625,2,58,Low_Risk,697.0,Medium_Term,-100000,-18.181785124027048,1.0,0.0,0.0,12.02374596,9.20538278063676,15,16,8,2024.0,Veteran,23,0.5
Nicolò Maspero (817941),4,4,150000,0,8,0.6666666666666666,0.6666666666666666,0,0,No_Risk,696.0,Medium_Term,-125000,-83.33277778148145,1.0,0.0,0.0,14.05676202,10.190037517695105,5,6,4,2024.0,Prime,6,0.6666666666666666
Cameron Lewis-Brown (862973),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.652144795,-0.067669135,0.115913843,14.58347058,10.453541274467518,2,1,1,2024.0,Early,5,0.3333333333333333
Luca Gemello (463792),0,0,300000,0,0,0.0,0.0,0,0,No_Risk,1061.0,Long_Term,0,0.0,0.486132274,-0.215405497,0.175495367,16.86514635,11.50368147546438,10,15,6,2024.0,Late_Prime,19,0.5454545454545454
Matt Everitt (566957),12,6,0,0,18,1.5,0.75,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,13.86728444,10.071572207195626,7,6,5,2024.0,Prime,14,0.625
Silvan Hefti (237666),11,19,1000000,1500000,30,0.7857142857142857,1.3571428571428572,12,143,High_Risk,1426.0,Long_Term,1500000,149.99985000015,1.0,0.0,0.0,16.66280107,11.573654535564536,13,21,9,2024.0,Veteran,48,0.6428571428571429
Srdjan Mijailovic (143558),12,13,1000000,1200000,25,0.7058823529411765,0.7647058823529411,1,133,Low_Risk,1058.0,Long_Term,1000000,99.9999000001,1.0,0.0,0.0,16.14839062,11.282561451256164,16,18,5,2024.0,Veteran,31,0.2941176470588235
Unknown,18,28,300000,0,46,0.9473684210526316,1.4736842105263157,15,282,High_Risk,693.0,Medium_Term,500000,166.66611111296297,1.0,0.0,0.0,12.44891641,9.393976043398622,18,22,10,2024.0,Veteran,53,0.5263157894736842
Georgios Sideras (724876),8,1,300000,0,9,1.0,0.125,1,6,Low_Risk,691.0,Medium_Term,0,0.0,1.0,0.0,0.0,12.1627385,9.275649952772817,7,10,4,2024.0,Prime,17,0.5
Pepe (14132),42,36,0,0,78,1.5555555555555556,1.3333333333333333,15,264,High_Risk,712.0,Unknown,500000,50000000.0,1.0,0.0,0.0,14.90090921,10.676018828415332,26,21,4,2024.0,Veteran,39,0.1481481481481481
Mathias de Amorim (1061975),5,4,1500000,0,9,0.8333333333333334,0.6666666666666666,1,194,Low_Risk,1422.0,Long_Term,-1300000,-86.66660888892741,1.0,0.0,0.0,15.4749867,10.95823236571204,5,7,5,2024.0,Prime,8,0.8333333333333334
Jonas Rouhi (741090),2,11,2000000,0,13,0.25,1.375,4,92,Medium_Risk,1421.0,Long_Term,-1600000,-79.99996000002,1.0,0.0,0.0,15.11863669,10.73701035462153,7,15,5,2024.0,Prime,23,0.625
Cyrille Bayala (267147),37,32,400000,0,69,2.466666666666667,2.1333333333333333,2,253,Low_Risk,712.0,Unknown,300000,74.99981250046875,1.0,0.0,0.0,16.00634317,11.136297250787017,14,14,6,2024.0,Veteran,34,0.4
Daan Huisman (564448),20,21,350000,0,41,1.818181818181818,1.9090909090909087,1,5,Low_Risk,689.0,Medium_Term,0,0.0,1.0,0.0,0.0,14.46450412,10.453389429205448,10,18,7,2024.0,Late_Prime,18,0.6363636363636364
Kelechi Nwakali (383153),15,16,400000,0,31,1.5,1.6,0,0,No_Risk,1052.0,Long_Term,300000,74.99981250046875,1.0,0.0,0.0,13.2672264,9.81224539944076,9,15,8,2024.0,Late_Prime,19,0.8
Sven Bouland (848755),5,1,150000,0,6,0.8333333333333334,0.1666666666666666,1,53,Low_Risk,1052.0,Long_Term,-150000,-99.99933333777776,0.958252609,0.125242173,0.049469527,11.42729405,8.886026416443618,5,9,3,2024.0,Prime,9,0.5
Martin Frydek (146710),21,52,300000,0,73,1.3125,3.25,15,601,High_Risk,686.0,Medium_Term,100000,33.33322222259259,1.0,0.0,0.0,15.68017539,11.061490457046071,15,25,6,2024.0,Veteran,35,0.375
Edson Mardden (348260),0,0,150000,0,0,0.0,0.0,1,104,Low_Risk,1050.0,Long_Term,-50000,-33.33311111259258,0.707884371,-0.106196781,0.133674003,14.89405424,10.550063003699952,14,15,10,2024.0,Veteran,15,0.6666666666666666
Samuele Rutigliano (1056995),0,0,50000,0,0,0.0,0.0,0,0,No_Risk,1049.0,Long_Term,-50000,-99.9980000399992,0.458402895,-0.00416406,0.096280085,15.59371339,10.826223550782586,3,6,3,2024.0,Early,6,0.75
Miguel Luís (357161),18,9,450000,0,27,1.6363636363636365,0.8181818181818182,2,51,Low_Risk,684.0,Medium_Term,0,0.0,1.0,0.0,0.0,16.10041901,11.229780129577245,10,13,8,2024.0,Late_Prime,16,0.7272727272727273
Noureddine Baskar (366778),4,0,0,0,4,0.3636363636363636,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.723752027,-0.1078895,0.099973274,12.62807457,9.453219817143747,10,7,5,2024.0,Late_Prime,7,0.4545454545454545
Giuseppe Domanico (817029),2,1,0,0,3,0.5,0.25,0,0,No_Risk,314.0,Short_Term,0,0.0,0.630455977,0.059204626,0.138886132,13.54184549,9.844087373834448,3,6,5,2024.0,Early,7,1.25
Kağan Moradaoğlu (649996),0,0,75000,0,0,0.0,0.0,5,59,Medium_Risk,679.0,Medium_Term,-25000,-33.33288889481474,0.801448738,-0.1984955,0.181760413,14.68873403,10.454910547259953,6,10,5,2024.0,Prime,17,0.7142857142857143
Kane Taylor (813139),11,10,0,880000,21,1.8333333333333333,1.6666666666666667,0,0,No_Risk,712.0,Unknown,0,0.0,1.0,0.0,0.0,13.07215378,9.748173632541745,5,6,5,2024.0,Prime,14,0.8333333333333334
Joel Soñora (346644),19,16,225000,0,35,1.4615384615384617,1.2307692307692308,7,201,High_Risk,498.0,Medium_Term,150000,66.66637037168724,1.0,0.0,0.0,14.22597814,10.29479039552132,12,20,12,2024.0,Late_Prime,24,0.9230769230769232
Lassana Diabaté (1001797),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,300000,30000000.0,0.599041587,-0.395271592,0.217029892,17.38200873,11.775896892372074,6,7,4,2024.0,Prime,8,0.5714285714285714
Zé Henrique (1031409),0,0,0,0,0,0.0,0.0,0,0,No_Risk,490.0,Medium_Term,0,0.0,0.651268919,-0.079322674,0.128983622,15.01033386,10.637024766296346,4,5,3,2024.0,Prime,7,0.6
Óscar Estupiñán (388266),112,20,4000000,1000000,132,6.588235294117647,1.1764705882352942,5,168,Medium_Risk,1035.0,Long_Term,0,0.0,1.0,0.0,0.0,15.2940786,10.86883988728916,16,31,9,2024.0,Veteran,44,0.5294117647058824
Gavin Kilkenny (469064),3,5,300000,0,8,0.3333333333333333,0.5555555555555556,0,0,No_Risk,670.0,Medium_Term,0,0.0,0.800730975,0.312855005,0.111358089,15.43092158,10.845012459154372,8,9,6,2024.0,Late_Prime,17,0.6666666666666666
Jason Holt (105695),34,31,200000,0,65,2.0,1.8235294117647056,2,123,Low_Risk,639.0,Medium_Term,100000,49.99975000124999,1.0,0.0,0.0,16.75215218,11.575512195865466,16,19,8,2024.0,Veteran,24,0.4705882352941176
Luiz Felipe (573907),0,0,0,0,0,0.0,0.0,3,233,Medium_Risk,712.0,Unknown,0,0.0,0.731470437,0.022331487,0.097664059,12.83791299,9.53665181380236,7,11,6,2024.0,Prime,14,0.75
Emre Ezen (881705),0,0,0,0,0,0.0,0.0,0,0,No_Risk,712.0,Unknown,0,0.0,0.64862034,0.221844574,0.134222141,15.45546358,10.839350502527076,4,4,3,2024.0,Prime,4,0.6
Tomi Juric (171820),85,20,200000,0,105,4.722222222222222,1.1111111111111112,9,388,High_Risk,1031.0,Long_Term,25000,12.499937500312498,1.0,0.0,0.0,18.3101902,12.300802503361847,17,21,13,2024.0,Veteran,28,0.7222222222222222
Terence Kongolo (152651),7,12,500000,0,19,0.4375,0.75,15,1009,High_Risk,666.0,Medium_Term,100000,19.99996000008,1.0,0.0,0.0,14.9807496,10.665308382242056,15,22,10,2024.0,Veteran,55,0.625
Mert Kabasakal (727084),2,0,0,0,2,0.2857142857142857,0.0,0,0,No_Risk,666.0,Medium_Term,75000,7500000.0,0.929297384,0.023569124,0.122268397,15.31300328,10.820321200162349,6,6,4,2024.0,Prime,6,0.5714285714285714
Antonio Van Wyk (898140),7,15,250000,100000,22,1.0,2.142857142857143,1,8,Low_Risk,663.0,Medium_Term,750000,299.9988000048,1.0,0.0,0.0,18.5800692,12.491062292511428,6,8,2,2024.0,Prime,12,0.2857142857142857
Unknown,26,12,0,0,38,3.25,1.5,1,366,Low_Risk,712.0,Unknown,100000,10000000.0,1.0,0.0,0.0,17.32907041,11.86879960052975,7,13,9,2024.0,Prime,24,1.125
Mikhail Kostyukov (275159),35,22,0,0,57,1.9444444444444444,1.2222222222222223,5,501,Medium_Risk,475.0,Medium_Term,225000,22500000.0,1.0,0.0,0.0,16.2164169,11.321654903200765,17,10,10,2024.0,Veteran,10,0.5555555555555556
Famara Diédhiou (237125),141,21,300000,0,162,9.4,1.4,8,273,High_Risk,655.0,Medium_Term,200000,66.66644444518518,1.0,0.0,0.0,16.06740712,11.275066067689565,14,15,10,2024.0,Veteran,26,0.6666666666666666
Rafael Mazzei (415862),4,7,0,0,11,0.4,0.7,1,29,Low_Risk,712.0,Unknown,50000,5000000.0,1.0,0.0,0.0,14.45013363,10.418015212125148,9,7,4,2024.0,Late_Prime,7,0.4
