ID,Name,Age,OVA,Nationality,Club,BP,foot,Attacking,Heading Accuracy,Short Passing,Skill,Movement,Acceleration,Shot Power,Jumping,Stamina,Strength,Height_cm,Weight_kg,Contract_Years,total_injuries,total_days_missed,total_games_missed,avg_days_per_injury,injury_risk_score,latest_market_val,latest_season,avg_sentiment,sentiment_label,sentiment_count,age_peak_diff,is_peak_age,age_squared,career_stage,physical_index,technical_index,performance_score,position_group,pos_defender,pos_forward,pos_goalkeeper,pos_midfielder,pos_other,injury_risk_category,availability_score,is_left_footed,contract_value_proxy,num_seasons,max_market_val,min_market_val,mean_market_val,avg_growth_rate,last_market_val,value_volatility,sentiment_performance_index,log_market_val,value_per_ova,injury_adj_performance,potential_score,value_trend,OVA_norm,performance_score_norm,physical_index_norm,technical_index_norm,total_days_missed_norm,avg_sentiment_norm,Contract_Years_norm,Age_norm
241071,Moreto Cassamá,22,65,Guinea Bissau,Stade de Reims,CAM,Right,289.0,54,69,321,389,75,65,70.0,69,32,165.1,63.0,5.0,2,71,10,35.5,35.5,3500000.0,2018.0,0.0,neutral,0.0,-4,0,484,developing,61.5,62.67,45.98,midfielder,False,False,False,True,False,medium,0.984,0,325.0,1.0,3500000.0,3500000.0,3500000.0,0.0,3500000.0,0.0,45.98,15.068273812173889,53846.0,45.244,68.9,stable,0.22857142857142843,0.48173803526448344,0.2410501193317422,0.29959459459459464,0.015086692186444494,0.4182509505703422,0.3125,0.26086956521739135
241119,Dani Martín,21,70,Spain,Real Betis,GK,Right,85.0,13,30,90,256,48,50,64.0,30,66,188.0,77.1,5.0,4,275,42,68.8,68.8,2000000.0,2021.0,0.0,neutral,0.0,-5,0,441,developing,52.0,31.0,36.62,goalkeeper,False,False,True,False,False,high,0.938,0,350.0,2.0,2000000.0,2000000.0,2000000.0,0.0,2000000.0,0.0,36.62,14.508658238524095,28571.0,34.35,75.6,stable,0.37142857142857144,0.18702770780856415,0.15035799522673032,0.08560810810810814,0.0610222922765143,0.4182509505703422,0.3125,0.21739130434782605
241179,Cristian Rivero,22,67,Spain,Valencia CF,GK,Right,62.0,10,22,73,194,25,47,65.0,23,55,188.0,74.8,6.0,1,44,6,44.0,44.0,300000.0,2020.0,0.0,neutral,0.0,-4,0,484,developing,42.0,26.33,33.38,goalkeeper,False,False,True,False,False,low,0.99,0,402.0,1.0,300000.0,300000.0,300000.0,0.0,300000.0,0.0,33.38,12.611541086966117,4478.0,33.046,71.02,stable,0.2857142857142856,0.08501259445843823,0.05489260143198088,0.05405405405405404,0.009006980409817608,0.4182509505703422,0.375,0.26086956521739135
241629,Rogério,22,70,Brazil,Sassuolo,LWB,Left,295.0,60,64,322,354,78,59,66.0,62,54,177.8,69.9,4.0,17,777,89,45.7,45.7,6000000.0,2019.0,0.0,neutral,0.0,-4,0,484,developing,65.0,61.0,47.42,defender,True,False,False,False,False,high,0.825,1,280.0,2.0,6000000.0,6000000.0,6000000.0,0.0,6000000.0,0.0,47.42,15.607270193858982,85714.0,39.122,74.2,stable,0.37142857142857144,0.5270780856423175,0.2744630071599045,0.28831081081081084,0.1740598964197253,0.4182509505703422,0.25,0.26086956521739135
241720,André Pereira,25,71,Portugal,Rio Ave FC,ST,Left,339.0,72,68,295,316,60,74,67.0,52,76,188.0,82.1,4.0,6,498,64,83.0,83.0,700000.0,2020.0,0.0,neutral,0.0,-1,1,625,developing,63.75,71.33,47.4,forward,False,True,False,False,False,high,0.888,1,284.0,4.0,700000.0,700000.0,700000.0,0.0,700000.0,0.0,47.4,13.45883704259595,9859.0,42.091,71.0,stable,0.3999999999999999,0.526448362720403,0.2625298329355608,0.3581081081081081,0.11123620806124747,0.4182509505703422,0.25,0.3913043478260869
241811,Sergio Gómez,19,68,Spain,SD Huesca,CAM,Left,312.0,43,75,355,363,73,66,52.0,49,32,170.2,68.0,4.0,2,45,5,22.5,22.5,3000000.0,2021.0,0.0,neutral,0.0,-7,0,361,youth,51.5,61.33,47.8,midfielder,False,False,False,True,False,low,0.99,1,272.0,3.0,3000000.0,3000000.0,3000000.0,0.0,3000000.0,0.0,47.8,14.914123179965662,44118.0,47.322,76.16,stable,0.3142857142857143,0.5390428211586901,0.14558472553699287,0.29054054054054057,0.009232154920063048,0.4182509505703422,0.25,0.13043478260869568
241856,Manu Morlanes,21,72,Spain,UD Almería,CM,Right,317.0,55,78,357,338,67,63,60.0,62,62,177.8,74.8,4.0,9,442,50,49.1,49.1,5000000.0,2021.0,0.0,neutral,0.0,-5,0,441,developing,62.75,65.33,49.04,midfielder,False,False,False,True,False,high,0.901,0,288.0,3.0,5000000.0,5000000.0,5000000.0,0.0,5000000.0,0.0,49.04,15.424948670398354,69444.0,44.185,77.76,stable,0.4285714285714284,0.5780856423173802,0.2529832935560859,0.3175675675675676,0.09862643548750281,0.4182509505703422,0.25,0.21739130434782605
241976,Tiago Sá,25,73,Portugal,SC Braga,GK,Right,57.0,10,16,98,273,45,50,76.0,26,67,185.4,78.0,7.0,1,92,18,92.0,92.0,1000000.0,2015.0,0.0,neutral,0.0,-1,1,625,developing,53.5,25.33,37.76,goalkeeper,False,False,True,False,False,medium,0.979,0,511.0,1.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,0.0,37.76,13.815511557963774,13699.0,36.967,73.0,stable,0.4571428571428573,0.2229219143576825,0.16467780429594275,0.0472972972972973,0.01981535690159874,0.4182509505703422,0.4375,0.3913043478260869
242201,Luis Milla,25,76,Spain,Granada CF,CM,Right,298.0,48,78,368,380,79,73,71.0,88,67,175.3,67.1,4.0,6,373,47,62.2,62.2,4000000.0,2020.0,0.0,neutral,0.0,-1,1,625,developing,76.25,66.33,51.32,midfielder,False,False,False,True,False,high,0.916,0,304.0,1.0,4000000.0,4000000.0,4000000.0,0.0,4000000.0,0.0,51.32,15.201805169084134,52632.0,47.009,76.0,stable,0.5428571428571427,0.6498740554156172,0.3818615751789976,0.32432432432432434,0.08308939428056744,0.4182509505703422,0.25,0.3913043478260869
240900,Unai Núñez,23,78,Spain,Athletic Club de Bilbao,CB,Right,219.0,78,75,201,310,63,39,78.0,68,79,185.4,81.2,7.0,4,51,7,12.8,12.8,15000000.0,2017.0,0.0,neutral,0.0,-3,1,529,developing,72.0,64.0,45.8,defender,True,False,False,False,False,medium,0.989,0,546.0,1.0,15000000.0,15000000.0,15000000.0,0.0,15000000.0,0.0,45.8,16.52356082573315,192308.0,45.296,81.12,stable,0.6000000000000001,0.4760705289672543,0.34128878281622915,0.3085810810810811,0.01058320198153569,0.4182509505703422,0.4375,0.30434782608695654
189661,Álvaro Giménez,29,70,Spain,Cádiz CF,ST,Left,319.0,66,62,273,346,70,71,75.0,75,74,182.9,83.0,3.0,3,272,37,90.7,90.7,1000000.0,2021.0,0.0,neutral,0.0,3,0,841,prime,73.5,66.33,46.76,forward,False,True,False,False,False,high,0.939,1,210.0,3.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,0.0,46.76,13.815511557963774,14286.0,43.908,70.0,stable,0.37142857142857144,0.5062972292191436,0.3556085918854415,0.32432432432432434,0.06034676874577798,0.4182509505703422,0.1875,0.5652173913043479
189680,Fábio,29,73,Brazil,FC Nantes,RB,Right,308.0,59,73,329,381,74,72,75.0,58,62,172.7,73.9,3.0,13,867,158,66.7,66.7,1800000.0,2018.0,0.0,neutral,0.0,3,0,841,prime,67.25,68.0,49.56,defender,True,False,False,False,False,high,0.805,0,219.0,4.0,1800000.0,1800000.0,1800000.0,0.0,1800000.0,0.0,49.56,14.403297778421797,24658.0,39.896,73.0,stable,0.4571428571428573,0.5944584382871537,0.29594272076372313,0.33560810810810815,0.19432560234181492,0.4182509505703422,0.1875,0.5652173913043479
189681,Rafael,29,77,Brazil,Medipol Başakşehir FK,RB,Right,328.0,64,77,355,390,78,72,84.0,74,72,172.7,78.0,2.0,16,936,181,58.5,58.5,800000.0,2020.0,0.0,neutral,0.0,3,0,841,prime,77.0,71.0,52.26,defender,True,False,False,False,False,high,0.789,0,154.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,52.26,14.220976332738882,19481.0,41.233,77.0,stable,0.5714285714285712,0.6794710327455918,0.38902147971360385,0.35587837837837843,0.20986264354875028,0.4182509505703422,0.125,0.5652173913043479
189769,Vitor Hugo,22,57,Portugal,CD Trofense,ST,Right,253.0,66,57,222,197,67,59,67.0,68,62,172.7,68.0,4.0,11,189,27,17.2,17.2,5500000.0,2019.0,0.0,neutral,0.0,-4,0,484,developing,66.0,60.67,36.24,forward,False,True,False,False,False,high,0.957,0,228.0,2.0,5500000.0,5500000.0,5500000.0,0.0,5500000.0,0.0,36.24,15.520258832020865,96491.0,34.682,60.42,stable,0.0,0.17506297229219137,0.28400954653937943,0.28608108108108116,0.04165728439540644,0.4182509505703422,0.25,0.26086956521739135
189795,Éder,32,74,Portugal,Lokomotiv Moscow,ST,Right,332.0,74,66,293,357,73,81,64.0,69,83,190.5,81.2,3.0,12,231,32,19.2,19.2,1500000.0,2020.0,0.0,neutral,0.0,6,0,1024,experienced,72.25,73.67,49.24,forward,False,True,False,False,False,high,0.948,0,222.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,49.24,14.220976332738882,20270.0,46.68,74.0,stable,0.48571428571428577,0.5843828715365239,0.3436754176610978,0.373918918918919,0.05111461382571493,0.4182509505703422,0.1875,0.6956521739130435
189895,Enric Vallès,30,62,Spain,Sandefjord Fotball,CM,Left,281.0,45,64,321,287,65,74,76.0,73,73,190.5,83.9,5.0,1,8,2,8.0,8.0,200000.0,2010.0,0.0,neutral,0.0,4,0,900,experienced,71.75,61.0,42.58,midfielder,False,False,False,True,False,low,0.998,1,310.0,1.0,200000.0,200000.0,200000.0,0.0,200000.0,0.0,42.58,12.206077645517674,3226.0,42.495,62.0,stable,0.1428571428571428,0.37468513853904273,0.33890214797136037,0.28831081081081084,0.0009006980409817609,0.4182509505703422,0.3125,0.6086956521739131
190021,Hugo Fraile,33,72,Spain,AD Alcorcón,RM,Right,319.0,49,68,365,381,81,73,71.0,72,67,175.3,73.0,1.0,1,231,26,231.0,231.0,200000.0,2015.0,0.0,neutral,0.0,7,0,1089,veteran,72.75,63.33,50.1,midfielder,False,False,False,True,False,high,0.948,0,72.0,3.0,200000.0,200000.0,200000.0,0.0,200000.0,0.0,50.1,12.206077645517674,2778.0,47.495,72.0,stable,0.4285714285714284,0.6114609571788413,0.3484486873508353,0.30405405405405406,0.05111461382571493,0.4182509505703422,0.0625,0.7391304347826086
190156,Rubén Pérez,31,74,Spain,CD Leganés,CDM,Right,270.0,56,78,321,277,44,79,71.0,72,70,177.8,73.0,4.0,4,111,14,27.8,27.8,1500000.0,2018.0,0.0,neutral,0.0,5,0,961,experienced,64.25,71.0,46.96,midfielder,False,False,False,True,False,medium,0.975,0,296.0,8.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,0.0,46.96,14.220976332738882,20270.0,45.786,74.0,stable,0.48571428571428577,0.5125944584382872,0.2673031026252984,0.35587837837837843,0.024093672596262102,0.4182509505703422,0.25,0.6521739130434783
190232,Fellipe Bastos,23,69,Brazil,Ponte Preta,CDM,Right,301.0,60,66,355,320,61,82,79.0,72,70,180.3,82.1,5.0,1,17,5,17.0,17.0,550000.0,2012.0,0.0,neutral,0.0,-3,1,529,developing,70.5,69.33,47.12,midfielder,False,False,False,True,False,low,0.996,0,345.0,3.0,550000.0,550000.0,550000.0,0.0,550000.0,0.0,47.12,13.21767537538882,7971.0,46.932,71.76,stable,0.34285714285714275,0.517632241813602,0.32696897374701667,0.3445945945945946,0.002927268633190723,0.4182509505703422,0.3125,0.30434782608695654
190542,Pedro Sánchez,33,71,Spain,Albacete BP,RM,Right,302.0,32,67,359,386,80,76,80.0,81,69,175.3,73.9,2.0,3,112,13,37.3,37.3,200000.0,2014.0,0.0,neutral,0.0,7,0,1089,veteran,77.5,58.33,49.34,midfielder,False,False,False,True,False,medium,0.975,0,142.0,1.0,200000.0,200000.0,200000.0,0.0,200000.0,0.0,49.34,12.206077645517674,2817.0,48.107,71.0,stable,0.3999999999999999,0.5875314861460957,0.3937947494033413,0.2702702702702703,0.024318847106507543,0.4182509505703422,0.125,0.7391304347826086
190782,Sandro,30,73,Brazil,Genoa,CB,Right,321.0,66,72,322,285,48,80,65.0,48,78,188.0,74.8,2.0,11,686,131,62.4,62.4,500000.0,2021.0,0.0,neutral,0.0,4,0,900,experienced,59.75,72.67,47.76,defender,True,False,False,False,False,high,0.846,0,146.0,7.0,500000.0,500000.0,500000.0,0.0,500000.0,0.0,47.76,13.122365377402328,6849.0,40.405,73.0,stable,0.4571428571428573,0.5377833753148614,0.22434367541766115,0.36716216216216224,0.15356901598739023,0.4182509505703422,0.125,0.6086956521739131
190982,Alberto Perea,29,69,Spain,Cádiz CF,LM,Right,302.0,52,62,353,360,74,66,73.0,63,58,177.8,73.9,6.0,8,258,37,32.2,32.2,1200000.0,2014.0,0.0,neutral,0.0,3,0,841,prime,67.0,60.0,47.9,midfielder,False,False,False,True,False,high,0.942,0,414.0,2.0,1200000.0,1200000.0,1200000.0,0.0,1200000.0,0.0,47.9,13.997832948091215,17391.0,45.122,69.0,stable,0.34285714285714275,0.5421914357682619,0.29355608591885446,0.2815540540540541,0.05719432560234182,0.4182509505703422,0.375,0.5652173913043479
216283,Danilo,28,75,Brazil,VfL Bochum 1848,LB,Left,307.0,60,70,327,389,77,68,80.0,79,65,170.2,72.1,7.0,48,1512,244,31.5,31.5,1200000.0,2020.0,0.0,neutral,0.0,2,1,784,prime,75.25,66.0,50.46,defender,True,False,False,False,False,high,0.66,1,525.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,50.46,14.220976332738882,20000.0,33.304,75.0,stable,0.5142857142857142,0.6227959697732998,0.3723150357995227,0.3220945945945946,0.33956316145012383,0.4182509505703422,0.4375,0.5217391304347827
192165,Paulinho,34,70,Brazil,Hammarby IF,LW,Right,307.0,41,66,334,383,75,72,77.0,66,68,175.3,74.8,1.0,68,4445,598,65.4,65.4,1500000.0,2020.0,0.0,neutral,0.0,8,0,1156,veteran,71.5,59.67,48.48,forward,False,True,False,False,False,high,0.0,0,70.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,48.48,14.220976332738882,21429.0,0.0,70.0,stable,0.37142857142857144,0.5604534005037781,0.3365155131264917,0.27932432432432436,1.0,0.4182509505703422,0.0625,0.7826086956521738
192528,Steven Vitória,33,63,Canada,Moreirense FC,CB,Right,249.0,65,59,286,195,29,74,30.0,53,91,195.6,86.2,3.0,2,95,32,47.5,47.5,100000.0,2019.0,0.0,neutral,0.0,7,0,1089,veteran,50.75,66.0,39.8,defender,True,False,False,False,False,medium,0.979,0,189.0,7.0,100000.0,100000.0,100000.0,0.0,100000.0,0.0,39.8,11.51293546492023,1587.0,38.964,63.0,stable,0.17142857142857149,0.2871536523929469,0.13842482100238662,0.3220945945945946,0.02049088043233506,0.4182509505703422,0.1875,0.7391304347826086
192693,Dudu,23,77,Brazil,Palmeiras,LW,Right,330.0,57,73,345,414,85,70,70.0,72,32,165.1,60.8,3.0,20,944,130,47.2,47.2,300000.0,2020.0,0.0,neutral,0.0,-3,1,529,developing,64.75,66.67,52.58,forward,False,True,False,False,False,high,0.788,0,231.0,2.0,300000.0,300000.0,300000.0,0.0,300000.0,0.0,52.58,12.611541086966117,3896.0,41.433,80.08,stable,0.5714285714285712,0.6895465994962217,0.27207637231503584,0.32662162162162167,0.2116640396307138,0.4182509505703422,0.1875,0.30434782608695654
192708,Carlos Eduardo,30,76,Brazil,Al Hilal,ST,Right,380.0,76,74,376,339,66,77,69.0,72,79,182.9,73.9,5.0,9,546,100,60.7,60.7,2500000.0,2015.0,0.0,neutral,0.0,4,0,900,experienced,71.5,75.67,52.3,forward,False,True,False,False,False,high,0.877,0,380.0,4.0,2500000.0,2500000.0,2500000.0,0.0,2500000.0,0.0,52.3,14.731801689838347,32895.0,45.867,76.0,stable,0.5428571428571427,0.6807304785894205,0.3365155131264917,0.38743243243243247,0.12204458455302859,0.4182509505703422,0.3125,0.6086956521739131
192766,Marc Muniesa,27,73,Spain,Girona FC,CB,Left,280.0,69,70,296,292,38,46,88.0,70,68,177.8,72.1,3.0,11,922,111,83.8,83.8,2400000.0,2018.0,0.0,neutral,0.0,1,1,729,prime,66.0,61.67,46.56,defender,True,False,False,False,False,high,0.793,1,219.0,3.0,2400000.0,2400000.0,2400000.0,0.0,2400000.0,0.0,46.56,14.690979711984754,32877.0,36.922,73.0,stable,0.4571428571428573,0.5000000000000001,0.28400954653937943,0.2928378378378379,0.20671020040531413,0.4182509505703422,0.1875,0.4782608695652173
192789,Mario Gaspar,29,80,Spain,Villarreal CF,RB,Right,361.0,65,76,343,355,73,80,73.0,78,75,182.9,73.9,15.0,6,178,34,29.7,29.7,5000000.0,2010.0,0.0,neutral,0.0,3,0,841,prime,74.75,73.67,53.18,defender,True,False,False,False,False,high,0.96,0,1200.0,1.0,5000000.0,5000000.0,5000000.0,0.0,5000000.0,0.0,53.18,15.424948670398354,62500.0,51.053,80.0,stable,0.657142857142857,0.7084382871536524,0.36754176610978523,0.373918918918919,0.0391803647827066,0.4182509505703422,0.9375,0.5652173913043479
192958,Álex Cruz,22,65,Spain,Granada CF,RW,Left,258.0,38,56,303,373,81,56,84.0,64,39,172.7,67.1,3.0,1,67,9,67.0,67.0,1400000.0,2020.0,0.0,neutral,0.0,-4,0,484,developing,67.0,50.0,44.68,forward,False,True,False,False,False,medium,0.985,1,195.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,44.68,14.220976332738882,23077.0,44.01,68.9,stable,0.22857142857142843,0.4408060453400503,0.29355608591885446,0.2139864864864865,0.014185994145462733,0.4182509505703422,0.1875,0.26086956521739135
193143,Roderick Miranda,29,69,Portugal,Wolverhampton Wanderers,CB,Right,249.0,67,63,242,212,43,68,54.0,64,86,193.0,88.9,4.0,4,274,31,68.5,68.5,1500000.0,2020.0,0.0,neutral,0.0,3,0,841,prime,61.75,66.0,41.66,defender,True,False,False,False,False,high,0.938,0,276.0,8.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,0.0,41.66,14.220976332738882,21739.0,39.077,69.0,stable,0.34285714285714275,0.34571788413098214,0.24343675417661098,0.3220945945945946,0.06079711776626886,0.4182509505703422,0.25,0.5652173913043479
193171,Jaume Costa,32,79,Spain,Villarreal CF,LB,Left,325.0,70,79,343,367,76,75,71.0,65,67,170.2,62.1,11.0,14,338,62,24.1,24.1,2000000.0,2021.0,0.0,neutral,0.0,6,0,1024,experienced,69.75,74.67,52.3,defender,True,False,False,False,False,high,0.924,1,869.0,3.0,2000000.0,2000000.0,2000000.0,0.0,2000000.0,0.0,52.3,14.508658238524095,25316.0,48.325,79.0,stable,0.6285714285714286,0.6807304785894205,0.31980906921241053,0.3806756756756758,0.07520828642197702,0.4182509505703422,0.6875,0.6956521739130435
193429,Douglas,29,74,Brazil,Beşiktaş JK,RB,Right,315.0,49,75,350,399,77,78,75.0,64,57,170.2,59.9,3.0,31,1313,202,42.4,42.4,800000.0,2020.0,0.0,neutral,0.0,3,0,841,prime,68.25,67.33,50.88,defender,True,False,False,False,False,high,0.705,0,222.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,50.88,14.220976332738882,20270.0,35.87,74.0,stable,0.48571428571428577,0.6360201511335014,0.30548926014319805,0.3310810810810811,0.2947534339112812,0.4182509505703422,0.1875,0.5652173913043479
193469,Víctor Ruiz,31,77,Spain,Real Betis,CB,Left,276.0,77,69,301,278,49,59,76.0,68,77,185.4,78.0,1.0,21,391,70,18.6,18.6,2200000.0,2020.0,0.0,neutral,0.0,5,0,961,experienced,67.5,68.33,47.9,defender,True,False,False,False,False,high,0.912,1,77.0,7.0,2200000.0,2200000.0,2200000.0,0.0,2200000.0,0.0,47.9,14.603968372873895,28571.0,43.685,77.0,stable,0.5714285714285712,0.5421914357682619,0.2983293556085919,0.3378378378378379,0.08714253546498536,0.4182509505703422,0.0625,0.6521739130434783
193495,André Santos,30,70,Portugal,Os Belenenses,CM,Right,313.0,56,74,352,314,66,80,71.0,67,66,177.8,69.9,2.0,4,173,23,43.2,43.2,2450000.0,2020.0,0.0,neutral,0.0,4,0,900,experienced,67.5,70.0,47.58,midfielder,False,False,False,True,False,high,0.961,0,140.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,47.58,14.220976332738882,21429.0,45.724,70.0,stable,0.37142857142857144,0.5321158690176321,0.2983293556085919,0.3491216216216217,0.0380544922314794,0.4182509505703422,0.125,0.6086956521739131
193571,Dodô,28,71,Brazil,Sampdoria,LM,Left,308.0,59,74,353,367,70,72,70.0,59,62,177.8,74.8,3.0,13,770,121,59.2,59.2,1000000.0,2020.0,0.0,neutral,0.0,2,1,784,prime,65.25,68.33,48.96,midfielder,False,False,False,True,False,high,0.827,1,213.0,8.0,20000000.0,1000000.0,3375000.0,2.2562,1000000.0,5.63,48.96,13.815511557963774,14085.0,40.49,71.0,rising_fast,0.3999999999999999,0.575566750629723,0.2768496420047733,0.3378378378378379,0.17248367484800722,0.4182509505703422,0.1875,0.5217391304347827
191055,Dídac Vilà,31,75,Spain,RCD Espanyol,LB,Left,300.0,69,71,326,331,69,72,71.0,74,73,185.4,73.9,5.0,8,486,60,60.8,60.8,700000.0,2017.0,0.0,neutral,0.0,5,0,961,experienced,71.75,70.67,49.14,defender,True,False,False,False,False,high,0.891,1,375.0,8.0,700000.0,700000.0,700000.0,0.0,700000.0,0.0,49.14,13.45883704259595,9333.0,43.784,75.0,stable,0.5142857142857142,0.5812342569269521,0.33890214797136037,0.3536486486486487,0.10853411393830217,0.4182509505703422,0.3125,0.6521739130434783
184949,Mariano,33,77,Brazil,Galatasaray SK,RB,Right,328.0,59,76,365,379,81,84,70.0,88,70,177.8,68.9,3.0,11,204,32,18.5,18.5,700000.0,2017.0,0.0,neutral,0.0,7,0,1089,veteran,77.25,73.0,52.24,defender,True,False,False,False,False,high,0.954,0,231.0,3.0,700000.0,700000.0,700000.0,0.0,700000.0,0.0,52.24,13.45883704259595,9091.0,49.837,77.0,stable,0.5714285714285712,0.6788413098236775,0.3914081145584725,0.3693918918918919,0.04503490204908805,0.4182509505703422,0.1875,0.7391304347826086
184999,Maurício,30,76,Brazil,PAOK,CDM,Right,347.0,67,80,385,363,77,76,83.0,74,67,180.3,78.0,3.0,14,380,40,27.1,27.1,350000.0,2018.0,0.0,neutral,0.0,4,0,900,experienced,75.25,74.33,52.3,midfielder,False,False,False,True,False,high,0.915,0,228.0,6.0,350000.0,350000.0,350000.0,0.0,350000.0,0.0,52.3,12.765691290604371,4605.0,47.854,76.0,stable,0.5428571428571427,0.6807304785894205,0.3723150357995227,0.37837837837837845,0.08466561585228552,0.4182509505703422,0.1875,0.6086956521739131
185000,Thiago Neves,29,77,Brazil,Al Hilal,CAM,Left,369.0,73,78,388,361,73,84,83.0,83,63,182.9,69.9,3.0,1,7,2,7.0,7.0,600000.0,2009.0,0.0,neutral,0.0,3,0,841,prime,75.5,78.33,53.16,midfielder,False,False,False,True,False,low,0.998,1,231.0,1.0,600000.0,600000.0,600000.0,0.0,600000.0,0.0,53.16,13.304686600863562,7792.0,53.054,77.0,stable,0.5714285714285712,0.7078085642317379,0.37470167064439147,0.40540540540540543,0.0006755235307363207,0.4182509505703422,0.1875,0.5652173913043479
185020,José Callejón,33,84,Spain,Napoli,RM,Right,389.0,65,80,356,421,86,78,70.0,88,53,177.8,73.0,7.0,3,22,3,7.3,7.3,1500000.0,2020.0,0.0,neutral,0.0,7,0,1089,veteran,74.25,74.33,56.92,midfielder,False,False,False,True,False,low,0.995,0,588.0,3.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,0.0,56.92,14.220976332738882,17857.0,56.635,84.0,stable,0.7714285714285714,0.8261964735516373,0.36276849642004777,0.37837837837837845,0.004053141184417924,0.4182509505703422,0.4375,0.7391304347826086
185132,Mikel San José,31,77,Spain,Birmingham City,CM,Right,349.0,82,81,297,234,35,79,76.0,74,87,188.0,78.9,2.0,10,257,35,25.7,25.7,1000000.0,2020.0,0.0,neutral,0.0,5,0,961,experienced,68.0,80.67,48.4,midfielder,False,False,False,True,False,high,0.942,0,154.0,3.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,0.0,48.4,13.815511557963774,12987.0,45.593,77.0,stable,0.5714285714285712,0.5579345088161208,0.3031026252983294,0.42121621621621624,0.056969151092096375,0.4182509505703422,0.125,0.6521739130434783
186519,Juan Cala,30,72,Spain,Cádiz CF,CB,Right,294.0,70,72,293,313,54,70,84.0,79,82,185.4,78.0,5.0,7,488,59,69.7,69.7,900000.0,2017.0,0.0,neutral,0.0,4,0,900,experienced,74.75,70.67,46.8,defender,True,False,False,False,False,high,0.89,0,360.0,6.0,900000.0,900000.0,900000.0,0.0,900000.0,0.0,46.8,13.71015115341694,12500.0,41.652,72.0,stable,0.4285714285714284,0.5075566750629722,0.36754176610978523,0.3536486486486487,0.10898446295879306,0.4182509505703422,0.3125,0.6086956521739131
186680,Raúl Fernández,32,70,Spain,UD Las Palmas,GK,Right,91.0,13,29,94,238,36,47,65.0,32,79,195.6,92.1,3.0,7,945,120,135.0,135.0,200000.0,2018.0,0.0,neutral,0.0,6,0,1024,experienced,53.0,29.67,36.46,goalkeeper,False,False,True,False,False,high,0.787,0,210.0,6.0,200000.0,125000.0,175000.0,0.0375,200000.0,0.429,36.46,12.206077645517674,2857.0,28.694,70.0,stable,0.37142857142857144,0.18198992443324935,0.1599045346062053,0.07662162162162166,0.21188921414095926,0.4182509505703422,0.1875,0.6956521739130435
186684,Kiko Olivas,31,75,Spain,Real Valladolid CF,CB,Right,300.0,73,74,259,264,48,62,79.0,78,79,185.4,79.8,5.0,3,404,53,134.7,134.7,1000000.0,2017.0,0.0,neutral,0.0,5,0,961,experienced,71.0,69.67,46.46,defender,True,False,False,False,False,high,0.909,0,375.0,1.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,0.0,46.46,13.815511557963774,13333.0,42.232,75.0,stable,0.5142857142857142,0.4968513853904283,0.33174224343675424,0.34689189189189196,0.09006980409817608,0.4182509505703422,0.3125,0.6521739130434783
187324,Maurício,29,72,Brazil,Lazio,CB,Right,268.0,71,64,256,314,58,56,83.0,54,80,185.4,82.1,4.0,14,380,40,27.1,27.1,1500000.0,2020.0,0.0,neutral,0.0,3,0,841,prime,68.75,63.67,45.56,defender,True,False,False,False,False,high,0.915,0,288.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,45.56,14.220976332738882,20833.0,41.687,72.0,stable,0.4285714285714284,0.46851385390428224,0.3102625298329356,0.3063513513513514,0.08466561585228552,0.4182509505703422,0.25,0.5652173913043479
187570,Douglas,36,77,Brazil,Vitória Guimarães,GK,Right,85.0,14,34,94,247,33,53,74.0,41,72,188.0,87.1,9.0,31,1313,202,42.4,42.4,50000.0,2019.0,0.0,neutral,0.0,10,0,1296,veteran,55.0,33.67,39.32,goalkeeper,False,False,True,False,False,high,0.705,0,693.0,6.0,225000.0,50000.0,79166.66666666667,-0.1296,50000.0,2.211,39.32,10.819798284210286,649.0,27.721,77.0,declining,0.5714285714285712,0.2720403022670025,0.17899761336515513,0.10364864864864869,0.2947534339112812,0.4182509505703422,0.5625,0.8695652173913042
