Player Name,player_id,age,Club,market_value,fee,Position,Appearances,Minutes,Goals,Assists,Shots,Shots On Target,Conversion %,Passes%,Progressive Carries,Tackles,Interceptions,Blocks,gDuels Won,gDuels %,aDuels Won,aDuels %,Yellow Cards,Red Cards,Fouls,Clean Sheets,Saves,Saves %,Goals Conceded,injury_count,days_injured,days_since_injury,injury_severity,sentiment_polarity,mention_frequency,sentiment_trend_30d,sentiment_trend_90d,sentiment_score,contract_years_remaining,contract_status,market_value_change_rate,club_financial_strength,league_competitiveness,value_to_fee_ratio,goals_per_90,assists_per_90,goals_per_shot,pass_completion_rate,defensive_actions_per_90,age_adjusted_goals,age_adjusted_assists,is_forward,is_midfielder,is_defender,is_goalkeeper,goal_assist_product,shot_conversion_product,injury_risk_score,age_injury_interaction,contract_urgency,market_momentum,is_summer_window,is_winter_window,season_phase,months_to_summer_window,sentiment_volatility,positive_sentiment_ratio
Synthetic Player 25,1000024.0,33.0,Brighton,88041138.35410868,3607108.4804311935,DEF,7,838,0,4,5,1,0.2284305833739922,0.8176183299192892,58,88,63,23,143,0.39335850778325077,5,0.5504696295175578,3,1,27,5,0,0.0,0,0.0,0.0,0.0,0.0,0.22596434594016507,912,-0.11159058948919268,0.15648093052157538,0.4315017154847889,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.26807152001076806,1
Synthetic Player 26,1000025.0,33.0,Newcastle United,88101979.33592367,34697896.226513684,MID,7,1997,3,5,40,9,0.19198661468684924,0.833431353417861,86,19,12,12,42,0.37047776246569897,14,0.4578640351799783,1,1,18,0,0,0.0,0,0.0,0.0,0.0,0.0,0.34548793448985887,884,-0.028953633241536426,0.08235999878161121,0.5067766190779661,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.11131363202314763,1
Synthetic Player 27,1000026.0,33.0,Newcastle United,55566056.22831327,911173.4470842236,DEF,13,2482,3,1,22,8,0.06931773649890645,0.9379413790355816,108,16,39,12,179,0.6727776558617488,36,0.31649112559962417,11,0,48,8,0,0.0,0,0.0,0.0,0.0,0.0,0.1393598531005502,625,-0.14876834033745145,0.01982053970214595,0.28486458448307245,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1685888800395974,1
Synthetic Player 28,1000027.0,28.0,Manchester City,37100794.5237087,44421065.80863521,FWD,16,1031,10,6,115,29,0.16804623948127176,0.8738185332361041,131,55,58,24,136,0.6046970825878064,89,0.4004633605433143,10,1,31,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4160726107772283,373,-0.01475859758977931,0.3080283446995766,0.4030390393322716,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3227869422893559,1
Synthetic Player 29,1000028.0,25.0,Crystal Palace,25304887.32545883,17990942.41804254,MID,25,3246,5,3,54,17,0.1657833065185435,0.7981747783397353,82,76,25,21,20,0.4699980961679453,1,0.679221312741156,10,0,19,0,0,0.0,0,0.0,0.0,0.0,0.0,0.11800201467234545,316,-0.03245948766674753,-0.13425677632289476,0.1773067049759365,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.10179728865614723,1
Synthetic Player 30,1000029.0,24.0,Leicester City,87104846.07903078,44658540.02237288,MID,38,120,7,9,77,32,0.22721479341910505,0.8822584357073735,266,30,10,37,20,0.6864224531060795,9,0.37081731781135896,7,0,7,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4825865717372883,871,0.0053356880744797,0.06581116117952453,0.5988495612550628,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06047547310504483,1
Synthetic Player 31,1000030.0,30.0,Chelsea,4274862.137125585,11756832.472304923,GKP,13,1157,0,0,0,0,0.0,0.7717031561933716,285,37,57,29,40,0.3568246437772249,35,0.6620312511177924,1,1,23,13,109,0.6016063727751245,40,0.0,0.0,0.0,0.0,0.15560259287841416,77,-0.15918055775967904,-0.4672192567989444,0.13199873809181298,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.30803869903926534,1
Synthetic Player 32,1000031.0,31.0,Chelsea,71355746.60524645,33814954.84065282,DEF,9,1271,0,2,23,6,0.0863015923242991,0.7034954282428412,262,91,62,19,43,0.3752799926719449,6,0.5391183330891332,8,0,12,6,0,0.0,0,0.0,0.0,0.0,0.0,0.36054548533906783,721,0.14161458094158275,0.14090515935009154,0.46846575582126354,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.000709421591491205,1
Synthetic Player 33,1000032.0,26.0,Bournemouth,48286559.10372993,69632866.28466402,MID,14,676,3,7,29,7,0.22543172085322788,0.7988135249422293,265,20,28,31,9,0.31242466256921336,22,0.5811131508663899,3,1,48,0,0,0.0,0,0.0,0.0,0.0,0.0,0.3920017291584026,622,0.11715942285957576,-0.07749074206555824,0.46081479682446824,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.19465016492513398,1
Synthetic Player 34,1000033.0,33.0,Newcastle United,17403724.14325869,30645254.086862296,DEF,19,1714,2,2,16,7,0.13081610589866188,0.8634088806794322,214,78,30,38,110,0.42802214202219124,57,0.6076747159983712,1,1,46,5,0,0.0,0,0.0,0.0,0.0,0.0,0.17112597411929092,253,0.021366058844966437,0.21044976802977092,0.19561235770767946,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1890837091848045,1
Synthetic Player 35,1000034.0,18.0,Leicester City,39980891.70583249,33284072.41094155,FWD,16,3330,7,2,45,12,0.164148748346664,0.8930381262018661,281,19,8,22,102,0.3672362341411901,18,0.6708699350943955,10,0,29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5395471049719913,408,-0.07668501133058511,-0.2791666917935991,0.4999606957581162,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.20248168046301399,1
Synthetic Player 36,1000035.0,24.0,Arsenal,24611816.23964703,61894347.71834006,MID,33,1267,7,3,49,20,0.1851490510328367,0.9016406580326007,202,5,2,13,65,0.526069302489575,74,0.5783553430714276,1,0,32,0,0,0.0,0,0.0,0.0,0.0,0.0,0.22546320922740276,282,0.049194072321067,0.06474879372983498,0.24233973097466643,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.015554721408767985,1
Synthetic Player 37,1000036.0,25.0,Liverpool,27623131.494808547,46264610.35764643,DEF,28,1366,0,0,21,10,0.11851975424362389,0.7263939105548658,62,119,38,18,30,0.6893120606533631,23,0.4294310416158047,2,0,32,1,0,0.0,0,0.0,0.0,0.0,0.0,0.018103825447926925,333,-0.07321263156998743,-0.009428361391969236,0.11247287761374865,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0637842701780182,1
Synthetic Player 38,1000037.0,34.0,West Ham United,41398557.66717384,13249604.752813706,FWD,39,1945,7,6,103,23,0.22245984339482477,0.7398268705629839,119,80,30,33,127,0.5234293686833064,56,0.32066487033159585,1,1,34,0,0,0.0,0,0.0,0.0,0.0,0.0,0.03429981784594366,494,0.08920304336436283,-0.021905850757074217,0.1720618205441086,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.11110889412143704,1
Synthetic Player 39,1000038.0,31.0,Brighton & Hove Albion,32657383.590763442,78581164.9084557,DEF,0,1812,0,1,1,0,0.0630539984900655,0.8109195499138648,270,37,22,1,184,0.3472622199777817,51,0.3098624222827571,9,1,26,5,0,0.0,0,0.0,0.0,0.0,0.0,0.11722041133598533,373,-0.19694648821679725,0.1321330609889999,0.1938424997234015,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3290795492057972,1
Synthetic Player 40,1000039.0,31.0,Liverpool,54332513.761749744,74181250.61051273,GKP,35,2260,0,0,0,0,0.0,0.814896751469861,111,84,3,0,61,0.3395617786148204,1,0.3504464282978533,8,0,17,8,61,0.667805709948782,34,0.0,0.0,0.0,0.0,0.18803811854156133,549,0.005463661529416261,-0.0234881552314233,0.29616214751455744,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.028951816760839563,1
Synthetic Player 41,1000040.0,24.0,Ipswich Town,14519513.988276048,68284509.08965306,MID,25,838,3,6,72,29,0.10293897928723002,0.7554789056783255,138,28,78,5,47,0.497104169599636,83,0.557576922134364,11,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.34985374324025637,162,-0.028409953996152322,-0.14265273012032373,0.29344906881962796,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.11424277612417141,1
Synthetic Player 42,1000041.0,18.0,Brighton,71661591.13003807,5982660.476726717,GKP,18,296,0,0,0,0,0.0,0.7876796273635627,278,74,32,19,152,0.6898947776406462,51,0.6076924814165751,0,1,3,14,70,0.7371153723630794,14,0.0,0.0,0.0,0.0,0.0977624972874553,754,0.04603394505495975,0.01629897856758449,0.29440777407524465,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.029734966487375263,1
Synthetic Player 43,1000042.0,26.0,Leicester City,89374055.56080876,50923559.086137936,DEF,23,481,2,3,14,3,0.06302744773417919,0.8950567291544737,64,68,66,48,49,0.5819344790069345,90,0.47119446888503647,8,1,17,1,0,0.0,0,0.0,0.0,0.0,0.0,0.5805828425152001,896,-0.04610599094193063,-0.11477875269377383,0.6749394582921086,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0686727617518432,1
Synthetic Player 44,1000043.0,26.0,Leicester City,76909786.38599211,68233948.65427597,DEF,5,669,1,4,12,2,0.24538550284675903,0.7166629492820101,189,28,34,28,30,0.3563316669724458,60,0.4301864400986569,7,1,40,8,0,0.0,0,0.0,0.0,0.0,0.0,0.3398318564035079,856,-0.152936635253588,-0.10875285105377466,0.4944257560259121,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.044183784199813336,1
Synthetic Player 45,1000044.0,34.0,Southampton,73737374.44103757,41038307.35314735,DEF,36,1414,1,2,29,7,0.15712189991333075,0.845490088504798,141,77,65,12,194,0.6774014142532956,53,0.6333888406720193,4,0,15,3,0,0.0,0,0.0,0.0,0.0,0.0,0.010661142249840244,806,-0.16112344170381912,-0.09166781767939805,0.2490212411333297,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06945562402442107,1
Synthetic Player 46,1000045.0,31.0,Brentford,19329141.4532522,64641179.92502268,MID,16,1130,1,9,71,28,0.2176508731633477,0.9341191966769118,280,43,24,29,13,0.5466351352284985,27,0.6180633010861727,5,1,19,0,0,0.0,0,0.0,0.0,0.0,0.0,0.25411903753318926,198,0.024844490880068494,0.03462348259059902,0.2372239856138918,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.009778991710530524,1
Synthetic Player 47,1000046.0,25.0,Everton,66187177.84387221,63570143.28214253,DEF,5,2720,0,1,3,1,0.14115154057229118,0.7189349113241146,9,86,43,1,141,0.5833435744154645,40,0.3457178724569534,10,1,24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.11955823935509383,688,-0.03198198337947132,-0.15501745599867636,0.28988457374237186,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.12303547261920504,1
Synthetic Player 48,1000047.0,35.0,Liverpool,62766885.04231247,39210308.90692773,FWD,28,3247,8,7,82,23,0.10754930251027964,0.9457537890625648,290,54,24,26,172,0.3156529017935437,11,0.49747634198774,9,0,16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5798675148575667,642,0.06315779103574559,-0.001504052167393211,0.5983148528078891,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06466184320313881,1
Synthetic Player 49,1000048.0,18.0,Manchester United,78580875.07997255,78554297.94801413,MID,14,3344,6,3,60,19,0.2073593418129152,0.9308690094545959,16,111,57,21,34,0.6823246972697498,52,0.3254812409937305,4,1,57,0,0,0.0,0,0.0,0.0,0.0,0.0,0.3061770266771827,855,0.048508235112781295,-0.326719177969598,0.4705676749177841,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3752274130823793,1
Synthetic Player 50,1000049.0,28.0,Nottingham Forest,72576214.79874067,13195732.860655056,MID,21,3247,5,3,70,34,0.18067894643056776,0.8305003625380135,34,35,55,34,146,0.5820085037987435,84,0.6096538634829709,6,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14353483382782695,825,0.15130481096256565,0.010245479958416003,0.34772713093222607,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.14105933100414964,1
Synthetic Player 51,1000050.0,24.0,Crystal Palace,3664303.061557207,72233031.35734153,FWD,31,3423,5,8,57,22,0.11298806113624991,0.7409534158985788,97,87,72,45,121,0.4035928709727867,84,0.5498542234752705,4,0,21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2862597626888576,172,0.12627088750556195,0.16196356945729584,0.2519302854306519,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03569268195173389,1
Synthetic Player 52,1000051.0,21.0,Wolverhampton Wanderers,55922178.6585896,42076069.163648464,MID,29,1464,3,6,63,23,0.20647661864471006,0.7057631958613024,263,89,74,49,190,0.6041549528722014,3,0.49963332042581,9,0,49,0,0,0.0,0,0.0,0.0,0.0,0.0,0.16615911495296018,694,0.012268200359143878,0.29472314510811454,0.32430338845908013,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.28245494474897065,1
Synthetic Player 53,1000052.0,21.0,Ipswich Town,58337631.83012543,8710529.28249326,MID,11,2705,1,4,24,7,0.10306481401293344,0.8630798003883877,111,6,26,24,111,0.40848860815364724,43,0.3917275801230615,8,0,38,0,0,0.0,0,0.0,0.0,0.0,0.0,-0.08514208799952414,706,-0.1648502382078172,-0.07071642842749284,0.15198894998874468,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09413380978032435,0
Synthetic Player 54,1000053.0,19.0,Newcastle United,51907719.332293056,30811258.904926363,FWD,29,119,7,1,42,8,0.1051191869541298,0.873381606806497,177,27,10,31,74,0.34587591306852655,78,0.6763826485035739,0,0,48,0,0,0.0,0,0.0,0.0,0.0,0.0,0.11965608522583437,528,-0.10180779287147862,-0.2737668955909154,0.2420010178998423,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.17195910271943676,1
Synthetic Player 55,1000054.0,22.0,Brighton & Hove Albion,59206240.59323274,59286863.81905758,MID,3,3458,3,3,63,30,0.2131242061550982,0.8862998085068818,263,54,75,42,186,0.3846461309397526,8,0.6824799480057615,6,0,10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.22793472887894967,645,0.10905650891824176,-0.03552350018639731,0.35286100352195804,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.14458000910463906,1
Synthetic Player 56,1000055.0,28.0,Crystal Palace,78130247.93724777,51507776.224923745,FWD,19,40,10,7,55,23,0.08726138363485478,0.8797910954447223,18,11,10,47,100,0.3630361288625874,78,0.44634868125959026,6,0,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.36371978521736775,800,-0.042477608693243456,0.06699872793864584,0.4943640894123972,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1094763366318893,1
Synthetic Player 57,1000056.0,32.0,Manchester City,1891088.7880314281,35106939.04673047,DEF,3,1486,1,4,25,9,0.07115435870431808,0.8089872876087805,237,50,22,25,107,0.5298133602219168,8,0.3186565803703244,6,0,9,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2838486107396383,103,-0.1127222960719398,-0.16198030387436274,0.22956315838687766,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.04925800780242294,1
Synthetic Player 58,1000057.0,27.0,Newcastle United,85037891.96697026,60879012.52260873,FWD,33,2130,12,3,113,56,0.2492133910389594,0.9144028088313894,75,52,22,12,72,0.5875891757225777,93,0.4278677884938359,9,0,37,0,0,0.0,0,0.0,0.0,0.0,0.0,0.23701684063748726,926,-0.06463971479879667,-0.27543447858562287,0.4434342659687186,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2107947637868262,1
Synthetic Player 59,1000058.0,22.0,Fulham,97806815.7219732,67696621.59031704,MID,19,2579,2,6,40,17,0.2307062451825585,0.842997986326677,77,116,75,33,71,0.6587040190822502,68,0.3283542023236504,8,0,31,0,0,0.0,0,0.0,0.0,0.0,0.0,0.17614291524528625,1000,-0.044436402442410206,0.25544031029350184,0.42300034037200007,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.29987671273591204,1
Synthetic Player 60,1000059.0,20.0,Manchester City,11103006.932234647,10436988.91357809,FWD,22,3287,9,5,20,6,0.06123898734665139,0.930048149941767,167,118,3,15,110,0.6282640157644996,60,0.40766145638843587,6,0,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.13672617348295368,161,0.1151485814516497,0.020905500695711916,0.1439600696898158,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09424308075593779,1
Synthetic Player 61,1000060.0,27.0,Manchester United,33143882.180768073,32378024.91559485,DEF,12,2281,1,1,20,9,0.05545753013011312,0.7575453197178144,176,17,50,0,124,0.5955236460644546,59,0.6575030033108186,8,0,13,3,0,0.0,0,0.0,0.0,0.0,0.0,0.11488245123351506,350,0.039389836404074376,0.03892267436886685,0.18531282075856542,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.00046716203520752453,1
Synthetic Player 62,1000061.0,24.0,Chelsea,77206106.78052463,13345000.554059459,DEF,28,1334,1,6,2,0,0.10046110622011822,0.7978517082141445,77,100,36,5,81,0.6744346943650905,50,0.5526312437916345,0,1,0,8,0,0.0,0,0.0,0.0,0.0,0.0,0.44569216698852593,820,-0.13107817224582805,0.07895261912495016,0.5577387626462139,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2100307913707782,1
Synthetic Player 63,1000062.0,23.0,Southampton,69818313.53253436,18947202.949552756,MID,19,2721,7,4,64,25,0.21306729549821984,0.8881566643585705,196,53,2,5,86,0.45573242685728893,1,0.6972032145136657,5,1,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.3242126534468874,745,0.13288685161564937,-0.005088942041409251,0.45022558068954444,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.13797579365705862,1
Synthetic Player 64,1000063.0,26.0,West Ham United,79240605.96848832,11613096.668901814,GKP,10,481,0,0,0,0,0.0,0.860546514008699,138,11,42,18,76,0.34747224610295335,58,0.5811053043225962,7,1,50,12,40,0.7303866118951501,42,0.0,0.0,0.0,0.0,0.09626666711444345,829,-0.09744025127534173,0.13531794936325311,0.31583821543165885,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.23275820063859484,1
Synthetic Player 65,1000064.0,35.0,Manchester United,79269755.62108912,14819064.249684332,DEF,11,72,0,3,13,6,0.245248206587315,0.8930799233434381,129,118,9,10,89,0.3301537018575021,25,0.5248952771353708,5,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.3610476056061068,811,0.05426893021738121,0.1301629200907858,0.4957902669812178,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0758939898734046,1
Synthetic Player 66,1000065.0,34.0,Wolverhampton Wanderers,51308863.92864133,10080510.930693904,DEF,6,1060,3,3,22,7,0.10619221063460432,0.8790966394712278,60,42,14,14,4,0.3357143595671743,28,0.5461907561047554,4,0,21,1,0,0.0,0,0.0,0.0,0.0,0.0,0.5394176073458012,617,-0.007169823470311607,-0.030291172000252244,0.5625074100571458,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.023121348529940636,1
Synthetic Player 67,1000066.0,33.0,Leicester City,43705663.810800724,9961237.506689632,GKP,23,1017,0,0,0,0,0.0,0.9328959140775657,216,40,45,0,195,0.5723268359814144,87,0.6217287765736483,8,0,37,2,77,0.7711801526301032,62,0.0,0.0,0.0,0.0,0.12894138970959668,448,0.0497767098579311,-0.2075272710528219,0.22452470706245192,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.257303980910753,1
Synthetic Player 68,1000067.0,18.0,Aston Villa,98406605.8701172,6119181.860330558,MID,12,2256,1,6,58,26,0.08058108881004572,0.8666140623937083,219,67,18,23,39,0.33765260009468423,95,0.3277139605776903,2,1,4,0,0,0.0,0,0.0,0.0,0.0,0.0,-0.018495914952124437,988,-0.1197392211030264,-0.10279132692549726,0.283156755637409,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.016947894177529135,0
Synthetic Player 69,1000068.0,20.0,Bournemouth,71062738.68937916,19895675.25336038,DEF,9,1399,1,2,7,2,0.09305965946428923,0.7840323555070217,281,52,46,8,8,0.4391238598343667,43,0.4901019610432114,9,0,15,5,0,0.0,0,0.0,0.0,0.0,0.0,-0.023222257616931335,738,-0.013333441300295743,0.43627951708158985,0.20492324084696925,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4496129583818856,0
Synthetic Player 70,1000069.0,33.0,Tottenham Hotspur,79853339.43214193,10572495.784345817,FWD,14,864,8,5,91,18,0.2039316393223753,0.8370893561089189,77,29,47,41,23,0.3373972046617723,42,0.3902812281880439,2,0,3,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4559226463171586,813,-0.01827742252126382,-0.13460848471618672,0.5628021960783547,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1163310621949229,1
